T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
3561, -805, -160, 188, 139370, -77000, -24500
3581, -951, -141, 89, 143010, -59290, 140
3601, -1029, 15, 127, 141680, -45220, 2170
3621, -983, 28, 200, 144480, -34090, -18900
3641, -1039, 53, 276, 157920, -28980, -40670
3661, -1146, 86, 366, 164780, -14070, -54530
3681, -1204, 6, 359, 162470, -3500, -66850
3701, -1128, -50, 368, 158760, -3850, -68950
3721, -1073, 4, 457, 157640, -12600, -65800
3741, -1033, 96, 559, 158970, -20370, -68110
3761, -1001, 212, 659, 160790, -33320, -61320
3781, -973, 298, 778, 154070, -42980, -56770
3801, -805, 239, 784, 141400, -57610, -52080
3821, -650, 142, 773, 127680, -84910, -44380
3841, -523, 9, 784, 120400, -113190, -39970
3861, -402, -99, 809, 117950, -125930, -45570
3881, -334, -46, 825, 111090, -115570, -59990
3901, -402, 167, 960, 102340, -61670, -87290
3921, -446, 268, 954, 87640, -43470, -89670
3941, -363, 333, 967, 62720, -24850, -96530
3961, -264, 322, 1005, 41510, -12110, -102830
3981, -325, 204, 938, 23590, -2100, -89600
4001, -517, 145, 816, 2520, 12040, -57050
4021, -672, 60, 757, -17080, 17080, -27860
4041, -683, -71, 625, -24850, 10080, -13440
4061, -591, -52, 645, -29680, 8260, -14700
4081, -520, 41, 746, -28140, 16870, -25270
4101, -345, 149, 767, -15120, 28630, -33390
4121, -233, 300, 891, -7070, 51170, -38570
4141, -146, 527, 1289, -17360, 110250, -39200
4161, -433, 492, 907, -30800, 152180, -3780
4181, -1149, 498, 862, -64610, 110110, 83860
4201, -1996, 308, 778, -81900, 118790, 128310
4221, -1644, -52, 153, -114450, 133000, 121310
4241, -1499, -357, 143, -165270, 20440, 113400
4261, -1715, -745, -55, -165270, -30520, 55510
4281, -1775, -1312, -361, -95410, -109270, 65310
4301, -1742, -1392, -354, -18900, -164150, 48370
4321, -1712, -985, -206, 77560, -231910, 18200
4341, -1124, -678, -219, 185220, -323190, -6300
4361, -625, -146, -168, 242760, -373730, -105210
4381, -69, 1328, 470, 185360, -368130, -413980
4401, 158, 1997, 1997, 51660, 54460, -770630
4421, 496, 1997, 1998, -70000, 387940, -557340
4441, 105, 1844, 1363, -181090, 295610, -114100
4461, -426, 1327, 756, -152530, 21140, 211750
4481, -962, 1544, 1120, -126490, -90440, 410550
4501, -1688, 1070, 686, -190680, -61950, 448210
4521, -1998, -157, -527, -306670, -35980, 425460
4541, -1998, -1998, -1997, -455560, 17570, 373940
4561, -1998, -1998, -1997, -383950, 88200, 291620
4581, -1998, -340, -361, -191240, 48160, 53480
4601, -1319, -343, -292, -26250, 109760, -445550
4621, 312, -938, -701, 129570, -49560, -497700
4641, 1428, -215, 8, 163380, -457940, -167790
4661, 1996, 624, -648, 195510, -525700, 233450
4681, 1996, 398, 1347, 162330, -274750, 400330
4701, 1996, 1521, 1629, 116690, 264180, 521150
4721, 1445, 1997, 1372, 152250, 497140, 528920
4741, 1117, 1997, 952, 24150, 410620, 515480
4761, -968, 1748, -660, -85960, 317590, 594930
4781, -1998, 1997, -1741, -44170, 206710, 541100
4801, -1998, 1997, 707, 131460, -20160, 203490
4821, -1998, 1997, 595, 138390, -424690, -136290
4841, -1998, 875, -306, -125510, -614460, -76160
4861, -1037, 1391, -503, -252000, -537880, 193410
4881, 338, 382, -1382, -337960, -325570, 114520
4901, 1996, -1998, -1997, -479500, -203070, 117250
4921, 1996, -1998, 643, -521290, -97370, 105210
4941, 1996, -1998, 68, -300650, 220500, -87500
4961, 1996, 465, 594, 103880, 250600, 16170
4981, 1220, 1997, 700, 267540, 304010, 235130
5001, -1998, 1997, -497, 204470, 262010, 448630
5021, -1998, 1997, -989, 168000, 181090, 488320
5041, -1998, 1997, 413, 421050, 547820, -697340
5061, -1998, 1289, -1057, 266350, 578620, -904890
5081, -1248, -882, -1286, -90370, -51380, -289870
5101, 730, -563, -192, -223650, -499870, 69860
5121, 1996, -1998, -900, -325990, -607460, 140490
5141, 1996, -1998, 1948, -279230, -430500, 80150
5161, 1996, -834, 1998, 158760, 85190, -150500
5181, 1976, 641, 742, 269080, 385770, 12460
5201, 361, 1997, -170, 173810, 403550, 266280
5221, -1998, 1997, -1997, 131180, 311080, 404110
5241, -1998, 1997, -1997, 176750, 241220, 259630
5261, -1998, 838, -1993, 229180, 358400, -341040
5281, -1998, -966, -1997, 168770, 251230, -530670
5301, -320, -451, -1224, -16590, -248080, -119980
5321, 1996, -1998, -677, -68880, -565810, 115780
5341, 1996, -729, 1918, -32900, -590380, 93730
5361, 1996, 1737, 1998, 368760, -262710, -119070
5381, 1996, 1997, 1496, 707700, 6720, 145390
5401, 1856, 1997, 400, 379820, 220570, 392700
5421, 0, 1997, -706, 28980, 487480, 386050
5441, -1998, 1997, -1515, -94430, 481810, 403690
5461, -1998, 1997, -1997, -202300, 382970, 369320
5481, -1998, 1997, -1997, -196420, 230720, 116130
5501, -1998, 1997, -1997, -79520, 49770, -146230
5521, -1623, 1099, -1997, -66290, -111720, -216930
5541, 500, -519, -1862, -126840, -217980, -269570
5561, 1996, -1013, -793, -155120, -412510, -258510
5581, 1996, -1411, 750, 770, -512680, -276010
5601, 1996, 795, 1894, 169050, -484330, -46200
5621, 1996, 1997, 1998, 322980, -291340, 328930
5641, 1996, 1997, 1998, 321930, -13580, 564200
5661, 763, 1997, 970, 117390, 211540, 528500
5681, -961, 1997, -1003, -177380, 265440, 510650
5701, -1998, 791, -775, -290780, 147630, 589890
5721, -1998, 1481, 305, -139440, -144200, 597030
5741, -1202, 1688, 747, 49770, -213640, 219940
5761, -428, 1407, 905, 70840, 56560, -161910
5781, 36, 826, 747, 78050, 216160, -279650
5801, 128, 374, 532, 24360, 105770, -248710
5821, 245, 367, 164, -3220, 10360, -196910
5841, 357, 703, 438, -23520, -44100, -139860
5861, 162, 1276, 1035, 13790, -47670, -48720
5881, 49, 1254, 973, 26250, -35840, 3640
5901, 98, 1017, 813, -3360, -60340, -16030
5921, 62, 847, 719, -6300, -61250, -23870
5941, -75, 799, 798, -70, -20090, -26810
5961, -188, 788, 814, -33530, -9310, -38920
5981, -193, 596, 604, -59430, -21210, -16870
6001, -150, 484, 551, -71050, -26110, 7700
6021, -28, 592, 639, -49350, -24850, 3640
6041, -83, 611, 715, -18760, -6790, -11760
6061, -237, 784, 843, 9310, -9310, 3290
6081, -174, 807, 827, 16100, -840, 34020
6101, 30, 783, 921, -4340, -70, 25620
6121, 104, 757, 885, -14840, -29190, -14980
6141, 63, 625, 699, -20370, -55440, -35700
6161, 20, 589, 609, -25900, -84420, -25270
6181, -18, 563, 711, -5250, -32480, -1120
6201, 31, 617, 727, 2590, -210, -15190
6221, 52, 641, 740, 7210, 9100, -23590
6241, 57, 671, 757, 12670, 7280, -18270
6261, 51, 699, 788, 14420, -560, -8540
6281, -10, 697, 731, 15400, -5460, 5250
6301, -33, 766, 772, 17430, 7350, 12180
6321, -68, 794, 845, 17080, 45500, 20440
6341, -86, 780, 793, 13650, 52570, 47320
6361, -29, 687, 720, -5180, 25060, 34440
6381, -16, 604, 677, -13020, 6020, 11620
6401, -53, 607, 668, -15260, 2870, 4130
6421, -81, 675, 709, -11690, 20230, -6230
6441, -89, 728, 609, -5880, 53410, -16870
6461, -132, 749, 660, -490, 91630, -15120
6481, -149, 639, 608, 13230, 156170, 13440
6501, -417, 695, 573, 26460, 224490, 33950
6521, -519, 771, 592, 60340, 302400, 55930
6541, -439, 992, 1031, 47110, 308280, 45290
6561, -395, 1026, 1176, -226310, 110530, 28980
6581, -275, 491, 705, -493360, -222390, 37100
6601, -208, 117, 926, -422310, -285320, 76510
6621, 11, 71, 1168, -276850, -232050, 43190
6641, 163, 248, 1372, -139510, -212590, -80640
6661, 276, 214, 1473, -53410, -217560, -174510
6681, 405, 44, 1416, -27020, -257320, -200480
6701, 168, -191, 1174, -31500, -275310, -140280
6721, -182, -143, 1221, -84070, -254590, -122430
6741, 195, 87, 1334, -126280, -210210, -150850
6761, 426, 249, 868, -171290, -270760, -169190
6781, 575, 98, 798, -200270, -328090, -152950
6801, 538, 150, 673, -75180, -274610, -54880
6821, 223, -341, 446, 76650, -269430, 78400
6841, 9, -53, 346, 169260, -339220, 282520
6861, -23, 28, 401, 211120, -357490, 445830
6881, 18, 32, 269, 152110, -213640, 434700
6901, 66, 1, -200, 149590, -36330, 329630
6921, 55, -9, -323, 146650, 148820, 296100
6941, 117, 326, 660, 238140, 834680, 100940
6961, 119, 309, 1341, 297010, 813540, -14000
6981, 69, 74, 1588, 216580, 602560, -2100
7001, 330, 298, 1267, 128450, 325010, -35070
7021, 163, 264, 1276, 50330, 167860, -132860
7041, -69, 407, 1212, 52360, 100660, -229460
7061, -143, 46, 1221, 11690, 52430, -284690
7081, -177, 228, 1324, -44450, 21140, -212660
7101, -60, 311, 548, -103950, -148750, -153160
7121, 544, -159, 915, -157150, -287700, -2170
7141, 143, -61, 1661, -43050, -276220, 48440
7161, 23, 132, 1509, 7770, -325990, 98980
7181, -192, -67, 1339, -38430, -478380, 91980
7201, 220, -23, 745, -77630, -465150, -30170
7221, 689, -135, 772, -113750, -427070, -139580
7241, 781, -107, 570, -87010, -392700, -172550
7261, 852, -237, 1069, -23660, -358400, -160790
7281, 780, -60, 654, 18270, -234780, -74760
7301, 723, -43, 460, 36120, -248920, -50540
7321, 817, -85, 241, 27370, -257110, 13160
7341, 984, -2, 91, 24710, -6720, 2800
7361, 518, 203, 176, 31570, 279650, 90580
7381, 224, 203, 602, 54460, 620200, 164430
7401, 78, 183, 1104, 136080, 795970, 123620
7421, 23, 36, 1384, 213360, 789530, 180600
7441, -214, -145, 1842, 212520, 630700, 184520
7461, -89, -140, 1871, 174370, 357700, 73990
7481, 118, -65, 900, 9730, -33880, -119980
7501, 191, 149, 865, -117040, -288820, -261170
7521, 154, 190, 887, -68250, -350980, -236670
7541, 219, 243, 779, -5810, -369810, -157780
7561, -91, 35, 674, 17220, -356160, -81410
7581, 211, 155, 688, -3920, -75950, 12250
7601, 292, 132, 732, -37170, 289100, 72310
7621, -7, 112, 923, -12250, 436030, 82810
7641, -279, 176, 1203, 65660, 475370, 139650
7661, -352, 148, 1317, 135100, 456540, 177240
7681, -307, 73, 1247, 140350, 337330, 161070
7701, -190, 130, 1172, 12040, -12250, -39060
7721, -165, 196, 1149, -28140, -200130, -112140
7741, -112, 147, 1386, -48650, -353080, -140210
7761, 11, 361, 725, -42000, -503650, -157010
7781, -249, -325, 317, -35420, -551600, -118860
7801, -155, 40, 729, -17430, -163800, -32480
7821, -18, 206, 726, -6930, 240870, 36610
7841, -205, 273, 804, 5880, 447300, 85750
7861, -433, 333, 819, 53970, 545090, 134680
7881, -499, 192, 1285, 112280, 595000, 194180
7901, -502, 99, 1742, 145110, 496930, 183190
7921, -297, 148, 1334, 84630, 166390, 71960
7941, -245, 306, 814, -75110, -229390, -57540
7961, -444, 435, 735, -121520, -467670, -111090
7981, -715, 199, 495, -61110, -473690, -86800
8001, -306, 197, 635, -15750, -235410, -23660
8021, -144, 208, 928, -1050, 152740, 1120
8041, -379, 325, 1171, 36330, 384230, 17290
8061, -524, 297, 803, 77980, 429030, 42560
8081, -743, 350, 681, 49070, 357490, 97720
8101, -733, 284, 548, 49560, 383530, 81340
8121, -762, 319, 678, 63700, 397670, 28000
8141, -867, 307, 695, 46480, 262290, -16730
8161, -983, 308, 629, 31290, 202860, -39200
8181, -847, 242, 441, 9660, 136640, -86800
8201, -769, 264, 239, -10290, 91840, -128730
8221, -985, 179, 521, -13580, 109900, -112770
8241, -924, 52, 436, 17360, 119210, -105350
8261, -926, 25, 316, -9730, 59430, -129010
8281, -910, 10, 392, -43890, -5810, -113330
8301, -903, -54, 421, -81410, -65100, -83020
8321, -935, 71, 490, -143570, -125090, -86100
8341, -874, 61, 269, -191520, -182000, -60060
8361, -858, -2, 360, -197330, -181650, -31220
8381, -785, -91, 330, -188720, -111860, -21910
8401, -834, -92, 340, -187040, -82600, -17290
8421, -948, -100, 443, -165900, -60900, -18900
8441, -1162, 369, 1158, -128660, -60340, -3780
8461, -831, -209, 348, -260960, -107310, -126770
8481, -695, -164, 332, -361760, -176470, -194040
8501, -821, -409, 462, -346920, -133980, -133630
8521, -965, -594, 718, -395010, -78540, -116410
8541, -615, -752, 418, -390810, -46760, -122290
8561, -599, -685, 302, -399350, -114380, -154630
8581, -709, -624, 328, -389830, -184170, -118090
8601, -580, -711, 83, -436520, -191310, -99330
8621, -426, -810, -140, -446390, -194950, -86450
8641, -350, -954, -306, -325710, -146370, -56070
8661, -560, -1073, -345, -232120, -90790, -14630
8681, -488, -828, -235, -150920, -27370, -24360
8701, -568, -1161, 66, -77770, 45080, -154350
8721, -517, -1056, -333, -9800, 125440, -156100
8741, -116, -1043, -139, -11340, 127470, -178430
8761, -121, -1077, -162, 210, 80010, -182560
8781, 122, -626, 2, -6930, 64680, -139440
8801, -144, -856, -81, -25970, -19880, -147350
8821, -159, -806, -71, -80920, -110600, -47180
8841, -185, -930, -87, -165830, -103810, 125440
8861, -412, -850, -209, -305550, -146230, 108780
8881, -321, -752, -838, -535850, -138880, 84070
8901, -393, -464, -643, -556850, -68460, 24640
8921, -211, -266, -501, -489370, -39060, 25690
8941, -1285, -349, -1351, -643090, -39620, 104930
8961, 594, -119, -1247, -646240, 44030, -11270
8981, -663, -131, -1111, -214690, -16380, -263970
9001, -190, -100, -899, -133000, -55650, 37870
9021, -143, 87, -767, -127120, -1470, 32550
9041, -371, 43, -881, -107100, 55020, 94080
9061, -495, -318, -887, -201530, 118650, 135660
9081, -278, 453, -928, -336700, 168980, 108780
9101, -105, 816, -877, -551810, 172550, 51940
9121, -153, 864, -933, -726740, 179830, 26390
9141, -218, 968, -690, -730170, 146790, 2870
9161, 5, 1077, -427, -597940, 72520, -5180
9181, -3, 1120, -428, -514990, 35280, -35070
9201, -123, 884, -639, -450730, 23800, -25830
9221, -149, 1040, -25, -172550, 16660, 31360
9241, -50, 1030, -71, -49280, 46480, 33250
9261, -192, 868, 43, -52570, 69930, 13300
9281, -166, 1016, 97, -67620, 42840, -22960
9301, -61, 1013, -62, -129710, 17220, -107800
9321, -165, 911, 108, -67970, 40320, -95690
9341, -118, 1038, 124, -2800, 30730, -74760
9361, -253, 929, 92, -70, 24780, -83720
9381, -269, 977, 62, 4550, -3500, -89040
9401, 39, 870, 262, 14630, -40040, -130620
9421, -152, 1128, 103, -74620, -18200, -151760
9441, -338, 1004, 347, -178850, -30870, -87710
9461, -334, 902, 200, -213010, -12810, -12530
9481, -326, 802, 272, -297080, 3150, -18340
9501, -318, 897, 544, -288400, 14840, -32900
9521, -298, 816, 385, -255010, 25690, -31920
9541, -436, 723, 486, -264040, 24010, -19110
9561, -392, 754, 625, -212520, 55300, 560
9581, -374, 706, 644, -164360, 103530, -3640
9601, -401, 800, 672, -158550, 105630, -11270
9621, -529, 663, 644, -159740, 97860, 14000
9641, -527, 589, 615, -161490, 38080, 22960
9661, -460, 455, 554, -170730, -5600, 19600
9681, -335, 507, 639, -138180, 1960, 15680
9701, -426, 454, 742, -85680, 8330, 28140
9721, -427, 472, 730, -60830, 7840, 56420
9741, -469, 535, 749, -48510, -13790, 71260
9761, -557, 642, 570, -32550, -48860, 70840
9781, -418, 516, 908, -46620, -44100, 42140
9801, -416, 532, 944, -66780, -15260, 23030
9821, -375, 492, 923, -103460, -27580, 1120
9841, -354, 365, 843, -157990, -49840, -27370
9861, -265, 226, 812, -214200, -85400, -56000
9881, -318, 197, 1041, -255640, -92820, -76790
9901, -286, 49, 878, -254870, -63490, -73220
9921, -180, -37, 854, -261870, -78890, -63770
9941, -261, -74, 935, -252350, -92610, -46690
9961, -213, -131, 856, -195860, -104720, -8330
9981, -149, -208, 881, -159880, -41440, -13300
10001, -203, -283, 961, -126000, -33880, -21840
10021, -189, -256, 905, -99890, -27720, -15400
10041, -161, -298, 1011, -83230, 7070, -4550
10061, -268, -686, 1386, -61600, 32340, -4900
10081, -164, -105, 691, 48370, -5530, 3990
10101, -239, -310, 992, 53690, -13510, 15400
10121, -186, -233, 949, -19670, 31080, 28000
10141, -174, -161, 859, -2030, -3990, 7070
10161, -198, -341, 1046, -9870, -20300, -1680
10181, -165, -304, 995, -21700, 11620, 17640
10201, -174, -269, 949, -16450, 3850, 17150
10221, -215, -309, 958, -7420, -13510, 12250
10241, -217, -303, 941, -10290, -26110, 14000
10261, -166, -279, 934, -12250, -39200, 9590
10281, -162, -255, 880, -8330, -39270, 9450
10301, -194, -287, 922, -5530, -12460, 12950
10321, -229, -338, 1023, -5530, 40810, 15750
10341, -209, -294, 971, -10780, 63280, 17640
10361, -223, -303, 963, -5460, 11410, 2450
10381, -255, -324, 966, -1890, 2870, 8260
10401, -252, -312, 933, 770, -2030, 8120
10421, -233, -262, 891, 3290, -8470, 2870
10441, -234, -291, 942, 910, 1120, 5180
10461, -232, -284, 935, -1400, 1400, 4270
10481, -250, -331, 977, -2730, -2590, 1330
10501, -238, -305, 942, -980, -4550, 1120
10521, -241, -302, 932, 2800, -9940, 840
10541, -222, -269, 916, 2240, -10430, -280
10561, -232, -308, 965, 1190, -10710, -3220
10581, -255, -349, 984, 2170, -10640, -4130
10601, -211, -282, 927, 7490, -20440, -4760
10621, -186, -260, 908, 11060, -30590, -6370
10641, -197, -259, 931, 7840, -25410, -4480
10661, -202, -301, 978, 4830, -12390, 1540
10681, -210, -274, 927, 4270, -7770, 3220
10701, -454, -515, 1544, 6300, -13020, 2450
10721, -94, -505, 1273, -194810, 23800, -23940
10741, -240, -303, 820, 111020, -26110, 16310
10761, -194, -327, 902, 38080, -23800, -1190
10781, -201, -233, 808, 18340, -18270, 490
10801, -238, -313, 951, 6230, -11620, 490
10821, -232, -376, 1018, 490, 5390, 4480
10841, -217, -318, 958, 8120, -4620, 2730
10861, -734, -61, 1407, 9030, -14770, 210
