T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
13377, 66, 182, -256, 69090, 35980, -36540
13397, 93, 68, -411, 77070, 32900, -21000
13417, 82, 91, -325, 92610, 3920, 4340
13437, 251, 10, -141, 97160, 12180, 27300
13457, 471, -161, -230, 105000, 9590, 74970
13477, 552, -301, -357, 126910, 34370, 76440
13497, 607, -284, -271, 137060, 88270, 66710
13517, 553, -351, -332, 118650, 130620, 59570
13537, 582, -386, -165, 98910, 156030, 61250
13557, 667, -389, -83, 86030, 154980, 63490
13577, 535, -341, -95, 93030, 175000, 55020
13597, 369, -356, -72, 93450, 198730, 43540
13617, 263, -413, -8, 86870, 192430, 39200
13637, 424, -451, 118, 73850, 174440, 53200
13657, 611, -585, 141, 47600, 154910, 76580
13677, 573, -628, 259, 35420, 151480, 78190
13697, 544, -616, 291, 29260, 170730, 59850
13717, 510, -568, 486, 19320, 185710, 51310
13737, 318, -569, 792, -9590, 179970, 55930
13757, 465, -651, 1099, -27650, 148120, 56000
13777, 1082, -728, 956, -17500, 97300, 63840
13797, 571, -550, 821, 1750, 118860, 62930
13817, 222, -592, 854, 34160, 228130, 16590
13837, 854, -687, 1312, 26880, 236460, -11760
13857, 1473, -766, 1601, -32060, 132440, 33460
13877, 1330, -746, 1442, -46200, 74340, 53060
13897, 1017, -600, 1377, -22960, 76860, -37730
13917, 949, -518, 1504, -34580, 133840, -47180
13937, 1215, -562, 1730, -52640, 89880, -34790
13957, 1390, -503, 1842, -56350, 42420, -32480
13977, 1171, -366, 1763, -41930, 42210, -58800
13997, 762, -271, 1574, -14560, 69930, -93380
14017, 663, -82, 1528, -21280, 73920, -101150
14037, 831, -109, 1613, -44870, 8190, -76790
14057, 798, -146, 1654, -57260, -48930, -54250
14077, 558, -129, 1375, -33040, -45500, -65100
14097, 443, -66, 1364, -11130, -14560, -77070
14117, 607, -142, 1211, -7000, -31290, -62510
14137, 709, -81, 1190, -17570, -67690, -38080
14157, 817, 63, 939, -17220, -69230, -36330
14177, 570, 209, 594, -6650, -54460, -44170
14197, 319, 553, 446, 7000, -16660, -64750
14217, 335, 610, 382, 7280, 4270, -62860
14237, 587, 674, 450, -9520, -41090, -33040
14257, 692, 630, 478, -20230, -89460, -6580
14277, 697, 570, 498, -6300, -98770, -5530
14297, 616, 500, 518, -5250, -74130, -5250
14317, 639, 369, 490, -6510, -56420, -7000
14337, 729, 293, 508, -7140, -50750, 5530
14357, 885, 150, 572, -8890, -52360, 15750
14377, 951, 69, 573, -11480, -55300, 20720
14397, 949, -3, 648, -5740, -54460, 20020
14417, 1212, -126, 788, 5810, -72380, 27160
14437, 1531, -299, 881, 17710, -65940, 33670
14457, 1941, -362, 1068, 39060, -70770, 40600
14477, 1997, -420, 1204, 58170, -100310, 32550
14497, 1921, -422, 1243, 43890, -75950, 5740
14517, 1677, -276, 1304, -33600, 56910, -24990
14537, 1346, -210, 1188, -23870, 26320, -16310
14557, 1115, -172, 951, -5600, -25130, -16100
14577, 1013, -78, 772, -2450, -67830, -13160
14597, 911, -5, 728, -17290, -109410, -7210
14617, 924, 2, 673, -31990, -159600, 6790
14637, 916, 56, 683, -41790, -188650, 17920
14657, 946, 30, 545, -35700, -189210, 17360
14677, 922, -21, 349, -15260, -157780, 5740
14697, 864, -74, 261, 10220, -104300, -17920
14717, 959, -145, 204, 29890, -88130, -32620
14737, 837, -118, 219, 8680, -112700, -28560
14757, 542, -99, 102, -16870, -133560, -45150
14777, 407, -46, -9, -28000, -130830, -72660
14797, 280, -5, -37, -43400, -121100, -93520
14817, 193, 41, -21, -46830, -93450, -104510
14837, 129, 110, -34, -47390, -88130, -99890
14857, 154, 135, -21, -37660, -98350, -88060
14877, 171, 163, 0, -25060, -96040, -76580
14897, 324, 140, -11, -11970, -88270, -63490
14917, 411, 176, -12, -7350, -72030, -58590
14937, 438, 176, -46, -4200, -48300, -60200
14957, 365, 185, -142, -1610, -40530, -63280
14977, 268, 186, -229, 5040, -38010, -65240
14997, 240, 250, -242, -3290, -27160, -59220
15017, 183, 281, -217, -10780, -26390, -47530
15037, 137, 272, -240, 1400, -12810, -34160
15057, 126, 193, -221, 18760, 13930, -22120
15077, 132, 107, -94, 36470, 35840, -10290
15097, 214, 59, -9, 49560, 58380, -3710
15117, 296, 48, -99, 52360, 70070, -2310
15137, 144, 74, -288, 54250, 87780, -14000
15157, -195, 150, -365, 56630, 121450, -37450
15177, -450, 277, -245, 38220, 129150, -43820
15197, -239, 267, -113, 9170, 96250, -21770
15217, 231, 157, 11, -9730, 41580, 32760
15237, 415, 59, -30, -22050, 62230, 70420
15257, 429, 27, -42, -30100, 120890, 74130
15277, 196, 47, 152, -38640, 190120, 40320
15297, 671, -73, 547, -63980, 178920, 67690
15317, 1209, -85, 840, -93520, 162050, 90510
15337, 1075, -42, 862, -85120, 179550, 57120
15357, 837, 63, 1109, -56210, 217000, 6510
15377, 1072, -43, 1304, -74270, 215040, 10780
15397, 1511, -187, 1499, -109690, 164990, 47740
15417, 1997, -186, 1604, -124250, 110320, 73010
15437, 1997, -182, 1571, -104020, 98140, 60900
15457, 1875, -90, 1516, -69580, 123200, 20090
15477, 1802, -3, 1604, -48580, 127470, -3710
15497, 1480, 37, 1632, -51380, 100800, -4900
15517, 1247, 104, 1522, -44100, 60340, -6790
15537, 1097, 64, 1352, -30800, 33530, -2590
15557, 1028, -62, 1097, -14350, 16380, 10500
15577, 1097, -142, 985, -1330, 4480, 24290
15597, 1068, -222, 862, 2940, -7490, 30520
15617, 843, -197, 787, 7210, -18060, 22190
15637, 702, -199, 752, 11340, -18760, 5250
15657, 666, -208, 742, 11410, -13720, -3570
15677, 666, -273, 711, 7770, -14770, -2730
15697, 713, -329, 666, 5670, -23870, 280
15717, 861, -387, 599, 1960, -27370, 3080
15737, 812, -409, 607, -15050, -33530, -350
15757, 708, -431, 562, -24570, -35350, -6160
15777, 641, -456, 533, -32130, -34020, -8400
15797, 728, -532, 521, -46480, -39620, -1470
15817, 711, -537, 603, -59920, -42140, 3430
15837, 697, -555, 741, -71610, -43960, 4830
15857, 694, -469, 1112, -72380, -66080, 9590
15877, 897, -476, 1361, -85260, -76580, 22610
15897, 1010, -551, 1254, -126630, -74900, 37940
15917, 852, -506, 1088, -130970, -21910, 11270
15937, 633, -437, 788, -89600, 33740, -29050
15957, 512, -362, 515, -72310, 56140, -51380
15977, 530, -240, 451, -70140, 62020, -64750
15997, 624, -155, 435, -83230, 28350, -58800
16017, 677, -46, 411, -92540, -12180, -49980
16037, 614, 94, 427, -96950, -14140, -55020
16057, 515, 200, 432, -91070, 4760, -69790
16077, 445, 356, 490, -87220, 17780, -77210
16097, 511, 464, 687, -96180, 19600, -70140
16117, 705, 510, 900, -110250, -3710, -48860
16137, 768, 520, 1047, -108780, -35490, -28560
16157, 697, 543, 1056, -90860, -36330, -26530
16177, 595, 549, 1021, -62650, -13790, -32130
16197, 704, 454, 913, -15190, 5110, -17220
16217, 806, 418, 863, -3430, -11270, -490
16237, 832, 435, 881, 9030, -18270, 13720
16257, 759, 425, 892, 15190, -23380, 22190
16277, 714, 412, 892, 26110, -24150, 31290
16297, 701, 364, 859, 45150, -21630, 42770
16317, 763, 327, 879, 62160, -28140, 59780
16337, 903, 304, 982, 71330, -40390, 75460
16357, 930, 249, 1046, 77210, -52150, 83370
16377, 867, 227, 1040, 93730, -57680, 79240
16397, 637, 157, 987, 112000, -59360, 73220
16417, 478, 177, 1048, 118370, -58870, 70840
16437, 556, 47, 1136, 118860, -78610, 82390
16457, 621, -22, 1149, 125300, -106050, 100450
16477, 696, -167, 982, 151270, -86800, 100730
16497, 528, -312, 725, 183610, -58310, 95480
16517, 362, -455, 531, 196490, -35980, 87430
16537, 336, -582, 625, 173390, -53340, 86450
16557, 300, -772, 670, 130830, -91910, 94850
16577, 368, -940, 612, 115570, -119630, 103110
16597, 535, -1130, 425, 125230, -74550, 99120
16617, 399, -1172, 166, 149310, -15820, 80010
16637, 342, -1191, 27, 128380, 71540, 41370
16657, 577, -1186, 342, 69090, -980, 63630
16677, 826, -1110, 575, 39270, -63000, 80570
16697, 815, -1017, 625, 38430, -25900, 57400
16717, 623, -954, 452, 55510, 25970, 29960
16737, 687, -868, 435, 49070, 46620, 22890
16757, 851, -760, 555, 17710, 21490, 31990
16777, 954, -641, 655, -6580, 70, 34510
16797, 909, -574, 641, -4970, -1750, 20440
16817, 761, -445, 660, 13860, 9380, -1680
16837, 793, -459, 555, 25970, 18970, -11410
16857, 708, -432, 504, 27090, 1820, -9730
16877, 791, -424, 588, 17710, -4340, -3360
16897, 993, -421, 583, 2520, -22680, 6720
16917, 958, -389, 598, -1050, -31080, 5320
16937, 822, -286, 613, 350, -17570, -12880
16957, 758, -246, 593, -3570, -3010, -28910
16977, 634, -231, 510, -8400, -7910, -39970
16997, 237, -204, 223, -10290, -5460, -54530
17017, -180, -78, 111, -12600, 22050, -70700
17037, -385, 0, 106, -32480, 40390, -68530
17057, -290, -53, 147, -46130, 11480, -45990
17077, -25, -201, 229, -32900, -5320, -8820
17097, 235, -306, 436, -5110, 44240, 43120
17117, 388, -454, 456, -2030, 80850, 43050
17137, 458, -611, 350, -1330, 96740, 42280
17157, 585, -744, 448, -7700, 107940, 40740
17177, 823, -868, 592, -18830, 104300, 41370
17197, 944, -1044, 676, -31640, 90230, 36680
17217, 1058, -1129, 827, -49140, 74550, 27300
17237, 1099, -1162, 1020, -71470, 56840, 17360
17257, 1099, -1178, 1130, -81900, 55440, -2240
17277, 1189, -1173, 1274, -74550, 71190, -24850
17297, 1229, -1185, 1246, -62650, 75320, -45920
17317, 1089, -1093, 1203, -58170, 62860, -70770
17337, 808, -983, 1175, -61670, 60480, -96880
17357, 514, -803, 1100, -69090, 74200, -125580
17377, 307, -645, 1110, -76790, 89810, -143220
17397, 328, -576, 1147, -74620, 79520, -147350
17417, 505, -410, 1266, -72380, 53200, -132020
17437, 621, -234, 1429, -78820, 40810, -108500
17457, 524, -147, 1442, -83510, 34510, -99470
17477, 641, -110, 1444, -74550, 34650, -99890
17497, 934, -29, 1587, -69300, 12530, -82740
17517, 1159, -58, 1460, -60200, -14070, -61950
17537, 1119, -59, 1251, -51240, -20510, -53480
17557, 998, 14, 1235, -22260, -8960, -76020
17577, 992, 2, 1271, -24990, -41930, -70140
17597, 1085, -62, 1270, -22610, -78890, -62090
17617, 1048, -145, 1145, -12390, -82390, -63420
17637, 1108, -146, 1130, -2170, -80920, -71260
17657, 1106, -172, 1053, 1190, -88060, -77840
17677, 963, -148, 1010, 7280, -99190, -89530
17697, 799, -79, 956, 18130, -112000, -101570
17717, 800, -11, 844, 25200, -116060, -104020
17737, 788, 35, 746, 31150, -126280, -97020
17757, 817, 70, 690, 37240, -134820, -88970
17777, 860, 92, 612, 33670, -147280, -82180
17797, 922, 98, 565, 34510, -152180, -78820
17817, 690, 102, 485, 34790, -139580, -83650
17837, 746, 371, 306, 42490, -115430, -95060
17857, 545, 359, 270, 44310, -104440, -97860
17877, 561, 385, 122, 43610, -98490, -86030
17897, 747, 309, 199, 51730, -106540, -75040
17917, 868, 317, 335, 40040, -115010, -58450
17937, 782, 301, 413, 25970, -115220, -57890
17957, 511, 346, 372, 26880, -91770, -76580
17977, 270, 400, 210, 45990, -44170, -100240
17997, 231, 450, 75, 71470, 3150, -105700
18017, 285, 413, 54, 68110, -7840, -72030
18037, 297, 422, 269, 54460, -51170, -58520
18057, 326, 419, 362, 62020, -59990, -52500
18077, 267, 390, 297, 82530, -32270, -48230
18097, 229, 339, 209, 90930, 12390, -44800
18117, 199, 318, 88, 96530, 24990, -36960
18137, 151, 310, 64, 87640, 17220, -26250
18157, 202, 298, 4, 68110, -6510, -11410
18177, 125, 331, -63, 53970, -26460, -840
18197, 35, 347, -158, 61040, -2730, -560
18217, -102, 318, -210, 67340, 27930, 7630
18237, -30, 207, -200, 78750, 46480, 27650
18257, 217, 122, -162, 77700, 26810, 67760
18277, 404, 48, -127, 67130, -2030, 100450
18297, 547, -36, -41, 60550, 2730, 111860
18317, 550, -105, -82, 63070, 16380, 112910
18337, 575, -167, -114, 68880, 43610, 110460
18357, 594, -243, -36, 59990, 66920, 110670
18377, 609, -406, 8, 47950, 66780, 111300
18397, 887, -370, 39, 52220, 58520, 109690
18417, 911, -431, -36, 59150, 63000, 103810
18437, 799, -452, 37, 46830, 88830, 91630
18457, 757, -445, 99, 36960, 109550, 71610
18477, 694, -431, 206, 23520, 121030, 54040
18497, 749, -454, 349, 17780, 117040, 61180
18517, 813, -497, 477, 17010, 101500, 63140
18537, 974, -582, 451, 16800, 92960, 63770
18557, 1083, -563, 579, 3990, 99330, 62090
18577, 1039, -555, 653, -5950, 112210, 50890
18597, 1023, -612, 680, -4830, 115360, 38360
18617, 1112, -590, 740, -4620, 113750, 31920
18637, 1179, -500, 764, -11900, 110460, 26320
18657, 1024, -454, 852, -18480, 113330, 12320
18677, 1048, -465, 850, -15400, 109130, 1190
18697, 1100, -453, 902, -20650, 96670, 3640
18717, 1186, -476, 978, -29050, 86870, 9100
18737, 1263, -472, 1008, -35490, 76790, 10360
18757, 1358, -442, 991, -41860, 70490, 8820
18777, 1239, -389, 939, -42770, 64260, 840
18797, 1003, -322, 917, -41720, 64050, -17850
18817, 895, -284, 952, -45430, 55090, -32830
18837, 891, -319, 959, -56280, 30520, -30030
18857, 1001, -334, 939, -64120, 16450, -19670
18877, 1126, -349, 850, -61180, 16170, -14630
18897, 1091, -302, 826, -65940, 23730, -16730
18917, 941, -255, 790, -63560, 28070, -50750
18937, 787, -156, 853, -64050, 14210, -57120
18957, 787, -102, 925, -67130, 3290, -52080
18977, 905, -113, 881, -68530, -7280, -42560
18997, 826, -110, 844, -63070, -2520, -42210
19017, 776, -66, 815, -58520, 2450, -48230
19037, 689, -52, 792, -64540, -6090, -49000
19057, 619, -3, 773, -65030, -12390, -47810
19077, 593, 36, 690, -59640, -9870, -40950
19097, 606, 120, 552, -57330, -2870, -32270
19117, 602, 205, 557, -58800, 3920, -25690
19137, 656, 280, 644, -63140, -3920, -17850
19157, 653, 335, 759, -68320, -23100, -6370
19177, 738, 297, 808, -60690, -30100, 3010
19197, 833, 231, 828, -43750, -21840, 12180
19217, 900, 116, 803, -20790, -7560, 15890
19237, 950, 0, 815, -3010, -3500, 15960
19257, 990, -111, 826, 6230, -15820, 17150
19277, 1009, -227, 800, 10430, -26460, 18200
19297, 1041, -335, 760, 17780, -28700, 19460
19317, 1184, -453, 758, 23520, -31570, 24500
19337, 1478, -653, 771, 21910, -43960, 36890
19357, 1725, -758, 798, 12740, -58660, 50610
19377, 1864, -785, 934, 23100, -81550, 36540
19397, 1726, -733, 943, 20790, -88060, 16100
19417, 1492, -640, 865, 23310, -84840, -7700
19437, 1281, -524, 753, 24080, -87080, -20930
19457, 1196, -447, 625, 16030, -97230, -22610
19477, 1134, -358, 572, -2310, -115010, -20860
19497, 1158, -296, 546, -19110, -139930, -22540
19517, 1036, -252, 443, -25060, -152950, -31080
19537, 870, -202, 267, -16660, -131530, -50260
19557, 760, -181, 166, -3850, -107030, -61950
19577, 804, -155, 140, -5740, -103600, -61250
19597, 966, -139, 217, -21070, -115010, -53830
19617, 1030, -175, 223, -35350, -139370, -52290
19637, 896, -165, 182, -32200, -153790, -69720
19657, 630, -146, 181, -22960, -131670, -102830
19677, 517, -91, 72, -8120, -113050, -128380
19697, 540, -48, 51, -6160, -112140, -135170
19717, 423, -51, -71, -6020, -106960, -139650
19737, 318, 6, -101, 6370, -82880, -153440
19757, 178, 36, -78, 29260, -48650, -164780
19777, 104, 119, -52, 32550, -43820, -168070
19797, 125, 207, -126, 8400, -47180, -163030
19817, 129, 266, -80, 1470, -47390, -157780
19837, 28, 347, -179, -2100, -67270, -135940
19857, 143, 457, -122, 4620, -54460, -118720
19877, 240, 529, -112, 19950, -29680, -111580
19897, 285, 623, -72, 37100, -15960, -113260
19917, 247, 716, -106, 44590, -40880, -102760
19937, 160, 742, -243, 10570, -80150, -77980
19957, 145, 899, -145, -22750, -74760, -62720
19977, 208, 910, 91, -25270, -20160, -53690
19997, 168, 933, 86, 16380, 27720, -51520
20017, 118, 912, -14, 43400, 40740, -38500
20037, 335, 765, 71, 44520, 20930, -3360
20057, 621, 571, 21, 49070, -16870, 42910
20077, 730, 403, -268, 68460, -20790, 67340
20097, 704, 335, -353, 77840, 15190, 69650
20117, 858, 234, -348, 87010, 64750, 74480
20137, 963, 86, -244, 86660, 71750, 97790
20157, 1072, 44, -192, 88830, 84490, 122150
20177, 995, 4, -135, 91280, 101080, 123060
20197, 1143, -138, -174, 87710, 107310, 112210
20217, 1271, -241, -172, 76720, 110250, 111720
20237, 1718, -384, -105, 68250, 127750, 113400
20257, 1748, -355, -190, 56980, 135940, 108920
20277, 1997, -613, -20, 74060, 91560, 80990
20297, 1997, -988, -201, 54530, -20160, 44520
20317, 1997, -1044, -281, 59360, -3220, -7910
20337, 1997, -910, -258, 42840, 42210, -75250
20357, 1997, -877, -144, 21770, 16940, -116550
20377, 1973, -834, -129, 2520, -28140, -138880
20397, 1582, -715, -123, 1330, -26040, -174580
20417, 1031, -532, -131, 2310, -15890, -206710
20437, 670, -330, -114, -4270, -12390, -217700
20457, 406, -104, -95, -24010, -31500, -205450
20477, 313, 79, -15, -41090, -55300, -184660
20497, 264, 200, 12, -34930, -83300, -163660
20517, 170, 339, -9, -39480, -115150, -134470
20537, 265, 406, 3, -40390, -135660, -108990
20557, 353, 442, -67, -53900, -147280, -86100
20577, 341, 541, -143, -70140, -141260, -77490
20597, 269, 648, -142, -77000, -115920, -85540
20617, 236, 740, -63, -85820, -107170, -96320
20637, 20, 895, 1, -98070, -114170, -107310
20657, -110, 1007, -81, -107800, -117250, -116200
20677, -48, 993, -69, -108640, -95970, -114870
20697, -112, 985, -149, -74130, -78400, -117810
20717, -185, 1081, -103, -49490, -68600, -125160
20737, -214, 1136, -4, -57120, -71680, -125930
20757, -626, 1274, 19, -64750, -70000, -133070
20777, -901, 1435, 58, -54250, -54740, -124600
20797, -972, 1479, 21, -45570, -65100, -97440
20817, -967, 1513, 96, -31010, -65030, -63630
20837, -975, 1523, 127, -17220, -53830, -32550
20857, -1015, 1539, 114, 6370, -34440, -12390
20877, -792, 1398, 158, 20860, -22750, 13370
20897, -735, 1330, 160, 42770, -4480, 28420
20917, -696, 1252, 251, 55510, 16170, 38920
20937, -578, 1162, 251, 60830, 7000, 59920
20957, -476, 1008, 172, 72590, 7980, 86380
20977, -393, 859, 155, 82110, 31710, 105700
20997, -260, 703, 190, 86590, 46620, 126070
21017, -169, 562, 173, 93660, 48650, 145670
21037, -67, 367, 146, 110880, 50680, 159110
21057, 201, 180, -27, 125510, 40880, 179830
21077, 353, 59, -19, 139860, 36330, 197260
21097, 708, -210, -32, 164990, 29540, 201950
21117, 982, -418, -271, 182070, -3430, 209860
21137, 1051, -487, -481, 178220, -11200, 217070
21157, 933, -499, -610, 159180, 17990, 203770
21177, 909, -549, -756, 140280, 43820, 181090
21197, 1337, -764, -813, 134050, 41020, 172970
21217, 1970, -982, -1028, 151830, -55300, 175770
21237, 1997, -1045, -1380, 140490, -41160, 129710
21257, 1843, -929, -1471, 93100, 1820, 62930
21277, 1562, -840, -1495, 37870, 32270, 12040
21297, 1502, -781, -1406, 12810, 31780, -15540
21317, 1362, -702, -1243, -15050, 1330, -27930
21337, 1255, -623, -1063, -35000, -4760, -45150
21357, 1224, -582, -978, -53060, -5320, -61320
21377, 1095, -554, -936, -66430, -7140, -73010
21397, 1080, -511, -816, -84210, 1470, -82390
21417, 993, -446, -728, -105560, -3500, -86590
21437, 843, -345, -662, -116480, 5530, -99190
21457, 685, -213, -539, -125930, 7070, -111860
21477, 582, -102, -411, -130130, 3640, -115220
21497, 592, -22, -295, -131530, -5180, -108360
21517, 573, 90, -286, -135800, -18760, -95060
21537, 576, 190, -249, -152530, -22540, -87640
21557, 513, 288, -145, -166180, -27230, -90300
21577, 437, 413, 17, -168070, -22960, -102620
21597, 308, 583, 159, -168350, -20580, -114520
21617, 193, 760, 283, -173810, -17080, -122920
21637, 207, 874, 300, -171290, -12110, -125230
21657, 165, 971, 176, -145740, -17640, -117670
21677, -20, 1032, 134, -133070, -7350, -120540
21697, -239, 1188, 274, -127050, -4480, -120610
21717, -374, 1349, 427, -126840, -17290, -108570
21737, -361, 1426, 538, -117180, -45780, -85540
21757, -349, 1434, 562, -99820, -67340, -66010
21777, -542, 1449, 540, -58450, -45640, -69650
21797, -732, 1480, 518, -28700, -14910, -69090
21817, -763, 1434, 413, -14280, -7980, -50890
21837, -845, 1400, 285, 2100, -9100, -30800
21857, -912, 1387, 231, 26040, 9870, -14630
21877, -835, 1301, 238, 43890, 26040, 7980
21897, -676, 1177, 202, 63560, 34230, 36750
21917, -444, 1037, 172, 78330, 41930, 69650
21937, -317, 916, 128, 89460, 41230, 98630
21957, -159, 786, 114, 98840, 48160, 119840
21977, -80, 660, 122, 103740, 49560, 138530
21997, 23, 574, 101, 112490, 47740, 153720
22017, 188, 371, 94, 123410, 50260, 167650
22037, 530, 122, 88, 139020, 51100, 181930
22057, 687, -44, 32, 154070, 42840, 192500
22077, 753, -181, -66, 165760, 45780, 186060
22097, 827, -372, -152, 158690, 55090, 182630
22117, 1273, -630, -478, 137970, 62370, 199990
22137, 1542, -733, -633, 123130, 69720, 193270
22157, 1300, -639, -606, 104510, 88970, 141470
22177, 915, -438, -375, 92120, 108360, 84490
22197, 706, -353, -185, 80360, 129570, 64750
22217, 625, -324, -111, 73990, 146300, 73710
22237, 839, -330, -44, 47950, 162470, 99610
22257, 1117, -440, -286, 840, 124950, 129220
22277, 1215, -432, -274, -10500, 67760, 136360
22297, 1027, -330, -153, -10430, 59010, 104860
22317, 878, -170, -83, 9800, 89250, 61600
22337, 812, -56, 114, 19180, 129150, 38850
22357, 771, 18, 197, 13510, 144130, 30100
22377, 874, -10, 187, -21490, 109830, 37170
22397, 1116, -86, 203, -38500, 37730, 57260
22417, 1282, -17, 315, -42840, 27510, 66570
22437, 1214, 20, 333, -32480, 53900, 49490
22457, 1095, 19, 221, -14910, 96180, 10990
22477, 1233, -57, 75, 5810, 112070, -12740
22497, 1499, -88, 186, 11410, 94780, -4690
22517, 1537, 26, 394, -2450, 73920, 10150
22537, 1383, 14, 494, -31430, 74060, 5460
22557, 1203, 73, 407, -36470, 87780, -28490
22577, 1370, 42, 392, -2800, 81690, -34300
22597, 1413, 41, 482, -11550, 37100, -17920
22617, 1338, 91, 498, -14000, -10430, -15890
22637, 1171, 104, 496, -17430, -42350, -17010
22657, 1042, 84, 433, -2380, -53410, -12950
22677, 1194, -69, 114, 24570, -47600, -350
22697, 1245, -97, -66, 28980, -38570, 17710
22717, 1336, -47, 123, 10010, -27510, 36050
22737, 1123, 31, 226, -63280, -73080, 38010
22757, 871, 109, 354, -77630, -51380, 7910
22777, 823, 92, 139, -39690, -24220, -4340
22797, 827, 81, 28, 140, -6510, 2030
22817, 1021, 22, -30, 8610, -11620, 21770
22837, 1126, 0, 54, -7560, -59080, 44870
22857, 1118, -50, 101, -21210, -74760, 44380
22877, 1037, -20, 221, -13020, -56210, 32480
22897, 995, -59, 140, 6440, -20720, 14700
22917, 953, -80, 15, 27650, -17360, 10640
22937, 1072, -83, 67, 32900, -19180, 16800
22957, 1181, -135, 103, 10150, -42420, 30380
22977, 1176, -174, 43, -15820, -79660, 40040
22997, 991, -98, 8, -17080, -72380, 26670
23017, 889, -81, -46, 1400, -29120, 0
23037, 899, -85, -64, -5530, -21280, 630
23057, 938, -90, 17, -15050, -30730, 15610
23077, 1059, -128, 12, -16450, -34650, 23030
23097, 1125, -177, -7, 9450, -2380, 7420
23117, 671, 147, 239, 8960, 15610, -22750
23137, 974, -118, -112, 22680, -3920, 28490
23157, 997, -60, -30, 20860, -17290, 42210
23177, 1016, -131, 4, 18760, 17010, 34230
23197, 982, -176, 16, 30450, 58450, 59570
23217, 976, -183, 47, 28910, 52360, 60550
23237, 928, -161, 47, 10570, 490, 53970
23257, 965, -232, -125, -8470, 2730, 20790
23277, 1057, -171, 144, -27230, -7560, -21560
23297, 1062, -104, 102, -7560, 42420, -54810
23317, 1099, -46, -68, -19740, 46550, -62230
23337, 994, -88, -17, -18900, -4760, -49420
23357, 868, -176, 47, 210, -14770, -6650
23377, 1007, -137, 117, 19040, -23660, 12740
23397, 1018, -78, -12, 20370, -41510, -10080
23417, 1067, -115, 94, 16590, -25620, -25690
23437, 968, -161, 114, 24290, 630, -20580
23457, 892, -199, 192, 30380, 33670, -2170
23477, 976, -165, 142, 28490, 36820, 11690
23497, 1031, -114, 82, 17150, 9030, -12110
23517, 1034, -138, 125, 15400, 13510, -19110
23537, 1026, -115, 187, 15540, 16800, -14490
23557, 953, -205, 295, 8120, 23170, -2170
23577, 1023, -148, 181, -630, 13440, -7980
23597, 1073, -38, 77, -9170, -19250, -20440
23617, 1070, -56, 100, -4270, -40250, -10360
23637, 1008, -81, 87, 3220, -40600, 2800
23657, 1073, -42, 51, 1330, -13510, 5880
23677, 942, -59, 66, 4830, -10220, 17360
23697, 2, -196, 549, 8890, -15330, 32760
23717, 1711, 139, 118, 11550, -73080, -28560
23737, 1012, -50, 11, 25550, -154560, -40950
23757, 959, -111, 30, -1540, -36330, 33670
23777, 1064, -59, -11, -2800, 14420, 17290
23797, 961, -152, 90, -630, 6440, 5250
23817, 1185, -105, 102, 4270, -16660, 10080
23837, 1069, -132, 58, -3360, -39340, -10850
23857, 1164, -62, 35, -10150, -14490, -210
