T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
12864, 18, 54, 1039, -490, -700, 560
12884, 18, 55, 1043, -490, -700, 630
12904, 17, 54, 1038, -420, -700, 630
12924, 14, 56, 1036, -490, -700, 560
12944, 14, 58, 1036, -490, -630, 560
12964, 17, 56, 1039, -490, -700, 560
12984, 15, 56, 1039, -490, -700, 560
13004, 16, 54, 1035, -490, -700, 630
13024, 14, 57, 1036, -490, -700, 630
13044, 16, 58, 1039, -490, -700, 560
13064, 18, 57, 1040, -490, -700, 560
13084, 18, 57, 1039, -490, -700, 630
13104, 14, 55, 1037, -490, -700, 630
13124, 15, 55, 1037, -420, -700, 560
13144, 17, 56, 1040, -420, -700, 560
13164, 16, 57, 1038, -490, -700, 560
13184, 16, 57, 1039, -490, -700, 560
13204, 15, 57, 1036, -490, -700, 560
13224, 16, 54, 1038, -490, -700, 560
13244, 18, 56, 1039, -490, -700, 560
13264, 16, 56, 1038, -490, -700, 560
13284, 14, 56, 1037, -490, -700, 560
13304, 390, 222, 1012, -490, -700, 630
13324, -97, 37, 1066, -140, 210, 18130
13344, -8, 38, 1040, 840, 2660, 53900
13364, 0, -42, 1034, -840, 420, 15260
13384, 24, 58, 1043, -420, -1050, -3780
13404, 60, 93, 1040, -770, -1610, -9240
13424, 30, 86, 1052, -1120, -1120, -11340
13444, 54, -30, 1030, -770, -1190, 1680
13464, 10, 25, 1110, -350, 490, 12250
13484, 14, 41, 1009, -490, -210, 4970
13504, -8, 41, 1016, -630, -560, 3010
13524, -21, 34, 1094, -910, -910, -1610
13544, 59, 81, 1014, -770, -1260, -7980
13564, 25, 17, 1027, -840, -1750, -10290
13584, 21, 71, 1034, -840, -910, -7070
13604, 22, 21, 999, -980, -1260, -4690
13624, 19, 38, 1003, -840, -1120, -4410
13644, -8, 33, 1019, -1050, -1190, -6300
13664, 17, 81, 1057, -700, -1470, -9380
13684, 10, 59, 1046, -700, -1470, -9030
13704, -3, 60, 1027, -840, -1260, -6090
13724, -57, 101, 1067, -770, -1330, -4970
13744, 7, 64, 1065, -840, -1400, -1120
13764, 28, 57, 1001, -350, -70, 1960
13784, 45, 43, 1075, -490, -1190, 1400
13804, 24, 38, 1013, -630, -700, -980
13824, 33, 50, 1037, -490, -910, -5460
13844, -1, 87, 1028, -770, -1400, -8470
13864, -9, 45, 1069, -490, -1470, -8470
13884, 19, 76, 1023, -420, -1960, -7490
13904, 61, 99, 1004, -280, -910, -5180
13924, 21, 47, 1060, -770, -980, -7350
13944, 33, 65, 1093, -560, -1120, -4480
13964, 25, 36, 1059, -630, -770, -1540
13984, 30, 34, 1013, -560, -1400, -1190
14004, 16, 68, 1023, -560, -350, -2450
14024, 0, 55, 1033, -420, -1330, -3080
14044, 18, 107, 1013, -70, -1190, -2590
14064, 37, 77, 1048, -490, -560, -910
14084, 65, 169, 1060, -560, -770, -560
14104, 14, 58, 1028, -630, -630, -1120
14124, 44, 96, 1072, -700, -1260, -210
14144, 21, 63, 1053, -770, -770, -1120
14164, 7, 75, 1062, -420, -420, -840
14184, 25, 71, 1062, -630, -700, -1960
14204, 3, 61, 1031, -350, -1610, -4480
14224, 10, 63, 1008, -350, -420, -6440
14244, 2, 70, 1051, -560, -1260, -2590
14264, 22, 73, 1041, -700, -210, 2450
14284, 34, 55, 1036, -560, -490, 5110
14304, 9, 109, 1062, -280, -560, 1050
14324, 0, 73, 1053, -420, -1260, -4760
14344, 15, 15, 1003, -630, -1820, -4270
14364, -1, 58, 1054, -280, -1400, -5530
14384, 29, 80, 1037, -490, -700, -4970
14404, 45, 88, 1031, -560, -980, -4200
14424, 25, 96, 1052, -350, -980, -2590
14444, 16, 24, 1052, -910, -980, -1680
14464, 30, 23, 1031, -630, -980, -2030
14484, 9, 66, 1040, -560, -1190, -2170
14504, 11, 55, 1044, -490, -1190, -5950
14524, 16, 48, 1043, -420, -840, -5250
14544, 21, 58, 1044, -630, -1330, -4690
14564, 29, 24, 1045, -770, -1050, -5320
14584, 53, 33, 1031, -770, -1330, -7280
14604, 41, 32, 1020, -770, -1330, -8190
14624, 22, 56, 1067, -630, -1260, -8260
14644, 0, 67, 1063, -840, -1680, -9240
14664, 5, 92, 1039, -980, -1890, -7770
14684, 33, 49, 1064, -840, -1470, -9170
14704, 30, 53, 1051, -980, -1540, -10920
14724, 87, 41, 953, -560, -1610, -9240
14744, 30, 60, 1031, -1050, -1610, -9310
14764, 11, 55, 1051, -910, -1050, -10290
14784, 16, 78, 1056, -700, -1330, -9730
14804, -3, 53, 1056, -840, -1610, -9170
14824, 45, 70, 1015, -840, -840, -7560
14844, 45, 72, 1007, -840, -1190, -6230
14864, 43, 57, 1027, -840, -1050, -7210
14884, 40, 118, 968, -490, -1470, -6230
14904, 24, 84, 1029, -840, -1260, -9100
14924, -25, 95, 1013, -700, -980, -7490
14944, 27, 59, 1042, -630, -1540, -5390
14964, -11, 85, 1071, -700, -1330, -6580
14984, -10, 62, 1035, -840, -1050, -4620
15004, 42, 93, 1023, -770, -1260, -3780
15024, -15, 50, 1045, -490, -910, -3360
15044, 14, 117, 1041, -350, -910, -3430
15064, -9, 85, 1065, -490, -770, -1820
15084, 35, 73, 1031, -490, -700, 350
15104, 10, 51, 1048, -700, -840, -490
15124, -14, 89, 1050, -770, -700, -280
15144, 11, 47, 1051, -840, -420, 2590
15164, 16, 93, 1035, -700, -1120, 3010
15184, 14, 39, 1039, -490, -700, 2450
15204, 24, 81, 1030, -210, -560, 2730
15224, 0, 87, 1032, -280, -1400, 3430
15244, 15, 68, 1057, -350, -770, 4900
15264, 50, 96, 996, -140, -420, 6090
15284, -8, 76, 1043, 0, -630, 6790
15304, 30, 97, 1087, -70, -560, 6930
15324, -17, 130, 1042, 70, -560, 9100
15344, 8, 137, 961, -140, -210, 8610
15364, -14, 89, 995, 0, -980, 8890
15384, 18, 81, 1009, 560, 420, 9380
15404, -8, 118, 1047, 770, -1400, 11480
15424, 8, 57, 969, -280, -4900, 16170
15444, -26, 83, 997, -140, -3360, 17290
15464, -45, 44, 1141, 560, 4340, 16660
15484, -1, 8, 1040, 490, 5670, 19460
15504, 8, 17, 1038, -280, 1330, 22750
15524, 50, 55, 913, -210, 490, 21560
15544, 34, 73, 965, 140, 70, 21000
15564, -17, 10, 1163, 350, 980, 19320
15584, 54, 72, 1051, 70, 630, 18690
15604, 8, 15, 1070, 70, -280, 17430
15624, -8, 10, 1070, 280, 70, 14980
15644, 0, 5, 1094, 70, -490, 16730
15664, -17, 6, 1084, -210, 1680, 18060
15684, 13, 0, 1030, -490, 1470, 20020
15704, 58, -24, 1041, -630, 980, 18970
15724, 20, 25, 1123, -560, 420, 19180
15744, 70, -88, 1097, -350, 140, 19810
15764, 43, -62, 968, 2170, 700, 19600
15784, 47, -6, 1009, 2800, 0, 18200
15804, 63, -16, 1034, -560, -2310, -20440
15824, 13, 66, 1016, -910, -2730, -26040
15844, 12, 59, 1041, -630, -1400, -11690
15864, 17, 59, 1039, -420, -630, 0
15884, 18, 56, 1037, -420, -630, 560
15904, 12, 56, 1034, -420, -630, 560
15924, 14, 55, 1036, -490, -630, 560
15944, 19, 56, 1044, -420, -630, 560
15964, 19, 56, 1041, -420, -630, 560
15984, 16, 55, 1040, -490, -630, 560
16004, 10, 56, 1037, -420, -560, 560
16024, 12, 53, 1038, -350, -560, 560
16044, 17, 56, 1034, -420, -630, 560
16064, 20, 57, 1041, -420, -630, 560
16084, 15, 57, 1041, -350, -630, 560
16104, 21, 55, 1035, -280, -630, 630
16124, 18, 54, 1039, -280, -630, 630
16144, 32, 59, 1041, -350, -700, 630
16164, 11, 35, 1070, 1050, -770, 630
16184, -30, 73, 1018, 3640, -770, 420
16204, -99, 61, 1049, 5600, 0, 11270
16224, -106, 120, 1067, 10010, 3220, 54530
16244, -97, 196, 1017, 10360, 11130, 144690
16264, 74, 240, 864, 13230, 28000, 280910
16284, 117, 203, 973, 38360, 33320, 410340
16304, -21, 130, 1211, 99120, 44240, 463750
16324, -6, 110, 970, 203700, 58170, 420490
16344, -92, 441, 1070, 345660, 59290, 288750
16364, 2, 379, 576, 448000, 32830, 96950
16384, -88, 653, 796, 456890, -36960, -114100
16404, -121, 598, 420, 379050, -123340, -295050
16424, -61, 221, -267, 299390, -224700, -438270
16444, -201, 553, -430, 370930, -315070, -542010
16464, -282, 1133, -430, 620410, -306670, -632030
16484, -221, 1997, -249, 932750, -159460, -667660
16504, -535, 1919, 70, 970060, -7980, -439530
16524, -452, 1352, -517, 437290, 115430, 195510
16544, -199, 645, -571, -408310, 72030, 607880
16564, -389, 858, -199, -459270, 106260, 378000
16584, -367, 1055, 62, 215810, 300580, -180250
16604, -224, 1282, -50, 447020, 403690, -506380
16624, -245, 1195, -378, 123830, 361550, -454650
16644, -359, 895, -582, -540960, 549920, 312480
16664, -470, 626, -451, -411880, 777210, 432250
16684, -589, 530, -159, -111300, 927500, 202090
16704, -561, 869, -57, 61390, 880180, -219660
16724, -445, 1312, -114, 23100, 707000, -507990
16744, -345, 1115, -234, -202860, 590660, -449680
16764, -305, 793, -340, -451570, 553280, -224000
16784, -331, 651, -360, -452760, 577290, -108430
16804, -424, 693, -266, -205520, 651420, -95410
16824, -453, 1024, -151, 68110, 679420, -131460
16844, -432, 1145, -103, 139650, 600950, -124180
16864, -359, 1032, -229, -31640, 428190, -67060
16884, -308, 933, -320, -178220, 274820, -23450
16904, -341, 947, -231, -90930, 239960, 13790
16924, -388, 1049, -83, 83160, 244440, 47530
16944, -376, 980, -112, 94290, 162610, 71050
16964, -314, 992, -250, -32200, 5530, 76930
16984, -315, 880, -238, -76510, -97510, 92680
17004, -349, 961, -138, 14980, -109270, 123690
17024, -355, 960, -128, 97440, -137690, 110110
17044, -342, 838, -177, 53270, -217980, 97650
17064, -307, 865, -239, -13720, -301210, 89250
17084, -321, 877, -200, 7350, -334180, 72660
17104, -338, 1074, -201, 73640, -321020, 72520
17124, -373, 951, -153, 91560, -321790, 72240
17144, -363, 826, -165, 33180, -336980, 94640
17164, -299, 803, -221, -40180, -386960, 58520
17184, -256, 769, -204, -57540, -422730, -12670
17204, -276, 692, -119, -16590, -392210, -30800
17224, -271, 692, -109, 24150, -336490, -2170
17244, -258, 666, -125, 12250, -318360, 17010
17264, -260, 589, -110, -25900, -314020, 38150
17284, -254, 524, -87, -41230, -294630, 52920
17304, -231, 518, -92, -30660, -275100, 23380
17324, -191, 544, -117, -16380, -263270, -39270
17344, -158, 620, -166, -2310, -238910, -81480
17364, -184, 953, -303, 79590, -68670, 28000
17384, -394, 1937, -587, 167090, 106540, 183750
17404, -876, 1997, -607, 229460, 320390, 329840
17424, -505, 1389, -170, 109620, 302540, 76860
17444, -248, 1000, -255, -128380, 70980, -412090
17464, -143, 781, -306, -172830, 89810, -510160
17484, -285, 486, -6, -33600, 323820, -258860
17504, -337, 184, 201, 22400, 449680, -31010
17524, -244, 203, 157, -67200, 309400, -62370
17544, -74, 311, -102, -174440, 91140, -196910
17564, -43, 356, -207, -173600, 46760, -170240
17584, -169, 520, -201, -31640, 200550, 45780
17604, -358, 986, -246, 134470, 405860, 301700
17624, -796, 1997, -485, 186970, 551670, 510860
17644, -824, 1948, -382, 47320, 572460, 568120
17664, -498, 1580, -347, -117670, 262080, -28210
17684, -243, 1285, -324, -96530, -24430, -684460
17704, -258, 830, -142, -122290, 56280, -584570
17724, -317, 431, -19, -202930, 209720, -189980
17744, -297, 333, -61, -292530, 188020, -210
17764, -209, 519, -235, -294210, 62790, -82390
17784, -236, 706, -237, -168000, 7560, -208950
17804, -355, 1102, -173, 40600, 92330, -169610
17824, -636, 1997, -346, 155330, 171640, -25830
17844, -842, 1997, -715, 31500, 170730, 181230
17864, -557, 1243, -272, -219940, 106260, 281680
17884, -391, 730, -85, -132440, 12950, -55510
17904, -229, 522, -98, -28910, -99960, -413980
17924, -145, 388, -60, -46830, -176680, -510720
17944, -108, 279, -5, -44240, -161980, -410410
17964, -109, 227, 16, -20020, -108010, -214340
17984, -50, 377, -151, -14420, -82250, -22050
18004, -181, 826, -325, -5880, -63140, 143150
18024, -753, 1995, -663, 71330, 88970, 415240
18044, -1913, 1997, -175, 190890, 395920, 778960
18064, -623, 1371, -47, 261800, 622720, 831110
18084, -28, 930, -297, -345940, -370510, -890050
18104, -37, 403, -56, -439530, -137270, -506240
18124, -115, 161, 88, -388500, 96040, -92330
18144, -73, 184, 2, -419860, 108920, 96320
18164, 4, 168, -241, -462210, 83230, 202580
18184, -83, 302, -404, -354550, 223440, 374710
18204, -397, 611, -468, -81270, 566160, 602140
18224, -735, 1122, -671, 169820, 944370, 742840
18244, -1699, 1997, -824, 354690, 1205120, 658840
18264, -963, 1849, 243, 529550, 1051610, 9310
18284, -269, 1198, -170, 19390, 257180, -940660
18304, 12, 611, -382, -499870, -42420, -951440
18324, -141, 344, -283, -510650, 199780, -465150
18344, -306, 385, -244, -317800, 516040, 3990
18364, -464, 747, -241, -163870, 673750, 277900
18384, -849, 1844, -455, -90160, 706650, 430780
18404, -1167, 1838, -654, -144830, 631610, 516600
18424, -591, 798, -165, -87850, 405790, 192220
18444, -388, 600, -113, 216790, 122990, -421540
18464, -243, 475, -92, 337190, -87710, -590450
18484, -177, 308, -70, 331240, -225540, -452830
18504, -167, 271, -56, 301910, -307860, -209790
18524, -210, 470, -65, 305620, -366240, 15750
18544, -397, 973, -105, 305200, -412860, 246820
18564, -1041, 1997, -409, 262360, -419090, 567980
18584, -1697, 1900, -371, 129710, -402640, 974260
18604, -1006, 1203, -508, 61180, -560630, 922250
18624, -418, 783, -742, 106820, -1125390, -91700
18644, -124, 235, -441, -19390, -1348480, -487690
18664, -157, 50, -104, 139230, -1046290, -289450
18684, -187, 64, -21, 441910, -681030, -96810
18704, 54, 210, -261, 541800, -582610, -131530
18724, 141, 359, -331, 502040, -614600, -200130
18744, -70, 844, -272, 602280, -443380, 1050
18764, -795, 1997, -218, 851060, -65800, 324030
18784, -1624, 1997, -473, 942550, 270760, 570010
18804, -253, 1393, -976, -674240, -535080, -216440
18824, -220, 548, -61, -329070, -204050, -456610
18844, -313, 136, 335, -82460, 125930, -367430
18864, -219, 356, 224, -247030, -34230, -457170
18884, 10, 435, -92, -491260, -281330, -551040
18904, 156, 272, -321, -578200, -290710, -371210
18924, -61, 367, -286, -403620, -25060, 76300
18944, -339, 704, -342, -125370, 345380, 540120
18964, -834, 1902, -840, 43190, 646380, 825510
18984, -1827, 1997, 44, 208390, 913850, 886200
19004, -726, 1994, -260, 251650, 487900, -131390
19024, -88, 956, -434, -349930, -285600, -1073800
19044, -93, 286, -185, -498050, -115640, -774760
19064, -211, -49, 73, -301000, 236880, -327390
19084, -228, -56, 159, -155820, 305620, -177170
19104, -117, 135, 73, -71190, 157850, -287000
19124, 40, 442, -51, -29960, -24010, -334110
19144, -166, 702, -170, -43890, -87780, -25760
19164, -649, 1017, -244, -71120, 46270, 644210
19184, -1331, 1997, -1047, -88970, 217490, 1211700
19204, -1399, 1993, -118, -20440, 350980, 1382990
19224, -956, 1997, -673, 286650, 103950, 457450
19244, -99, 1005, -480, -11550, -670390, -939400
19264, -178, 335, -69, -277200, -474670, -690200
19284, -321, -141, 236, -91840, 69860, -4690
19304, -282, 52, 211, -19880, 123760, 134960
19324, -69, 209, -119, -71540, -147490, -121450
19344, 191, 366, -463, -156310, -380800, -288470
19364, -188, 1009, -496, -52500, -269990, -98350
19384, -1016, 1997, -414, 299110, 221270, 444850
19404, -1998, 1997, -31, 534380, 754530, 973560
19424, -538, 1777, -681, 191100, 654010, 844620
19444, -105, 831, -434, -307230, -389480, -673890
19464, -189, 367, -8, -292180, -393120, -1015280
19484, -236, 41, 166, -36260, 94780, -510650
19504, -260, 75, 208, 29820, 30590, -178710
19524, -111, 250, -26, -8820, -230230, -259980
19544, 44, 437, -255, -37520, -340550, -133770
19564, -134, 793, -373, 65590, -152600, 308000
19584, -667, 1616, -418, 267750, 257530, 859040
19604, -1632, 1780, 104, 325990, 539070, 1099140
19624, -806, 1748, -284, 111370, 62580, 226170
19644, -207, 1177, -538, -242900, -606550, -871920
19664, -70, 505, -279, -231490, -410480, -793380
19684, -185, 275, 37, 30310, 41720, -325080
19704, -236, 137, 159, 149240, 197820, -36190
19724, -147, 367, 2, 125510, 92120, 30380
19744, -156, 873, -262, 78470, -31150, 100380
19764, -660, 1969, -612, 75530, 56070, 432600
19784, -1469, 1836, -166, 101850, 360290, 908950
19804, -711, 801, 113, 97160, 329420, 609770
19824, -367, 890, -198, -67620, -270550, -503510
19844, 14, 593, -354, -276500, -531370, -910140
19864, 14, 326, -198, -246610, -325920, -688730
19884, -173, 307, 32, -19040, 69160, -176330
19904, -259, 337, 72, 124040, 282170, 212940
19924, -322, 758, -82, 113330, 269920, 406770
19944, -738, 1982, -621, 39900, 198240, 542570
19964, -1117, 1735, -269, -45220, 235830, 776440
19984, -674, 1025, -7, 44380, 270340, 598990
20004, -316, 823, -172, 35700, -152670, -361270
20024, -30, 477, -244, -167650, -429800, -771330
20044, -14, 227, -84, -207760, -337750, -619850
20064, -102, 134, 36, -74830, -80920, -252420
20084, -132, 125, 63, 52570, 84140, 42560
20104, -101, 257, -73, 104790, 107030, 176750
20124, -161, 705, -284, 131250, 87080, 230650
20144, -899, 1997, -588, 210560, 169470, 360500
20164, -1051, 1452, 93, 323610, 408870, 643510
20184, -791, 1758, -493, 168560, 501620, 760200
20204, -336, 1962, -940, -259420, -63140, -85050
20224, -424, 1274, -116, -30940, 114940, -572810
20244, -487, 577, 142, -105700, 390180, -3920
20264, -411, 398, 61, -413630, 162750, 102270
20284, -227, 609, -298, -543480, -129080, -103320
20304, -171, 838, -609, -440860, -146370, -208040
20324, -674, 1811, -503, -7980, 181510, -105630
20344, -1077, 1997, -45, 270200, 485870, 94360
20364, -667, 1602, -452, -139160, 210210, -16800
20384, -348, 1103, -614, -468370, -180320, -423150
20404, -383, 864, -280, -155890, -28070, -548940
20424, -423, 838, -29, 190190, 228480, -406630
20444, -406, 719, 38, 224630, 232750, -217840
20464, -366, 655, -91, 81620, 58240, -75110
20484, -307, 735, -278, -32410, -124390, -2520
20504, -331, 896, -357, 15190, -162260, 55650
20524, -477, 1012, -179, 208390, -52290, 123900
20544, -529, 1062, -61, 356790, 13510, 126420
20564, -432, 982, -200, 289310, -109060, 37310
20584, -289, 855, -351, 134190, -270900, -29330
20604, -287, 819, -292, 127890, -266000, 1050
20624, -357, 948, -188, 273420, -115570, 84210
20644, -429, 1137, -149, 379820, 3990, 143360
20664, -471, 1217, -226, 336910, 25690, 195300
20684, -449, 1138, -337, 197190, -1400, 243810
20704, -433, 1100, -296, 125510, 630, 226520
20724, -415, 1170, -243, 184870, 61880, 132510
20744, -407, 1167, -195, 236110, 128450, 53620
20764, -404, 1113, -257, 177310, 174020, 83300
20784, -436, 1037, -296, 53480, 213780, 190400
20804, -475, 1054, -294, -22890, 283710, 284130
20824, -509, 1083, -218, -27720, 357350, 285040
20844, -481, 1068, -184, -27720, 394240, 215880
20864, -409, 924, -199, -97650, 360640, 127750
20884, -369, 763, -189, -209230, 297220, 73290
20904, -346, 656, -155, -277760, 259770, 54180
20924, -353, 615, -111, -283710, 243530, 37240
20944, -341, 665, -130, -225960, 175280, -38010
20964, -358, 667, -126, -189280, 133770, -63210
20984, -385, 674, -127, -147770, 91630, -87500
21004, -389, 696, -156, -100590, 32270, -146370
21024, -391, 878, -206, -39480, -23590, -220570
21044, -418, 985, -211, 18620, -48300, -244300
21064, -457, 965, -185, 42910, -65870, -217560
21084, -459, 944, -208, 44800, -115500, -218960
21104, -440, 1050, -294, 54600, -182980, -261520
21124, -466, 1305, -368, 94570, -210700, -280770
21144, -558, 1573, -382, 144690, -177380, -223720
21164, -640, 1569, -352, 144340, -137760, -132440
21184, -598, 1359, -361, 87010, -161630, -122500
21204, -491, 1246, -381, 60900, -230230, -235480
21224, -410, 1093, -294, 101430, -242900, -318080
21244, -392, 909, -187, 144130, -190120, -265720
21264, -367, 812, -159, 140420, -161700, -163380
21284, -340, 760, -190, 113190, -180110, -85330
21304, -326, 790, -225, 103040, -196490, -23380
21324, -343, 908, -231, 134190, -171990, 36260
21344, -405, 1075, -240, 183260, -110040, 97160
21364, -479, 1252, -261, 200480, -44730, 150920
21384, -506, 1276, -295, 164430, -7070, 167440
21404, -441, 1041, -252, 101570, 2380, 119070
21424, -363, 839, -177, 74550, 13160, 9520
21444, -295, 724, -135, 74620, 36470, -96040
21464, -242, 728, -161, 58590, 67410, -129290
21484, -267, 910, -262, 28420, 116620, -68040
21504, -441, 1150, -335, 6090, 217070, 96950
21524, -648, 1358, -395, -9870, 372680, 325710
21544, -662, 1137, -263, -49980, 499940, 457100
21564, -495, 798, -83, -76510, 504700, 294770
21584, -322, 808, -108, -73220, 373660, -110040
21604, -221, 840, -174, -110950, 234080, -389900
21624, -300, 752, -168, -169750, 210000, -346850
21644, -379, 716, -242, -234080, 284900, -60340
21664, -439, 675, -261, -287280, 354410, 284340
21684, -460, 386, -49, -153440, 345380, 144760
21704, -464, 348, 56, 10640, 238700, -184870
21724, -358, 673, -81, 80220, 28630, -513800
21744, -207, 1100, -247, 71400, -99470, -559230
21764, -459, 1760, -481, -4900, -22330, -162820
21784, -1218, 1997, -974, -111650, 238840, 500990
21804, -969, 1372, -209, -43400, 352240, 601790
21824, -697, 1046, -105, 223930, -18410, -345590
21844, -301, 855, -293, 135660, -406350, -898730
21864, -122, 437, -217, 36610, -448980, -804160
21884, -137, 172, -80, 83230, -272650, -450590
21904, -203, 15, -32, 208600, -147350, -219520
21924, -179, 156, -77, 333970, -149310, -211050
21944, -49, 370, -206, 445270, -206570, -275660
21964, 15, 925, -239, 546980, -186480, -149170
21984, -631, 1978, -211, 592340, -23730, 325850
22004, -1998, 1997, -1016, 454860, 272230, 1130990
22024, -1156, 1354, -470, -80500, 236110, 1562120
22044, -881, 1566, -818, -280000, -550690, 347550
22064, -122, 1080, -656, -34230, -969360, -904470
22084, -114, 520, -145, 141750, -658490, -901530
22104, -208, 279, 177, 363860, -161070, -355040
22124, -197, 210, 102, 374640, -33320, -36680
22144, -42, 313, -154, 225750, -186410, 24850
22164, 42, 747, -474, 124180, -290570, 78820
22184, -532, 1914, -724, 222040, -91910, 352590
22204, -1625, 1997, 317, 498120, 441280, 812910
22224, -730, 1450, 35, 580300, 828030, 900270
22244, -151, 1121, -467, -21840, 170450, -175490
22264, -21, 532, -372, -592900, -318360, -916790
22284, -226, 320, 36, -521430, 11550, -756280
22304, -264, 138, 148, -240100, 470330, -325360
22324, -168, 312, 58, -225890, 535500, -96180
22344, -102, 536, -240, -336350, 362320, -84490
22364, -267, 972, -588, -436240, 228970, -16590
22384, -874, 1641, -886, -284620, 693560, 715260
