T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
74897, -1998, 1997, -1997, -1117760, -131250, 277270
74917, -1998, 1997, -1997, -1134420, -155680, 219730
74937, -1998, 1997, -1997, -1214990, -186410, 184800
74957, -1998, 1997, -1997, -1245300, -211820, 88550
74977, -1998, 1997, -1997, -1348690, -266770, 11480
74997, -1998, 1997, -1997, -1361150, -265370, -119700
75017, -1998, 1997, -1997, -1378650, -219870, -279370
75037, -1998, 1997, -1997, -1382290, -151130, -528780
75057, -1998, 1997, -1997, -1309350, 41510, -783930
75077, -1998, 1997, -1997, -1216110, 221970, -1183070
75097, -1998, 1997, -1997, -934570, 598150, -1503670
75117, -1998, 1997, -1997, -522410, 993720, -1737120
75137, -1998, 1997, -1997, -51590, 1487080, -1544760
75157, -1998, 1997, -1997, 207410, 2172310, -415030
75177, -1998, 1997, -1997, -190400, 2292430, 131180
75197, -1998, 1997, -1997, -997150, 2277800, 389060
75217, -1998, 1997, -1997, -1714790, 2029720, 121100
75237, -1998, 1997, -1997, -2019290, 1574090, -680890
75257, -1998, 1997, -1997, -1697010, 1377390, -1549940
75277, -1998, 1997, -1997, -897120, 1507240, -2075150
75297, -1998, 1997, -1997, -23380, 1846950, -1812790
75317, -1998, 1997, -1997, 393400, 2008090, -1068830
75337, -1998, 1997, -1997, 364280, 2228170, -122150
75357, -1998, 1997, -1997, -86170, 2102240, 320250
75377, -1998, 1997, -1997, -692580, 2059330, 729680
75397, -1998, 1997, -1997, -1278270, 1510390, 376740
75417, -1998, 1997, -1997, -1588720, 1209250, 227570
75437, -1998, 1997, -1997, -1542380, 767760, -424760
75457, -1998, 1997, -1997, -1493730, 570850, -699860
75477, -1998, 1997, -1997, -1133370, 477750, -1127280
75497, -1998, 1997, -1997, -899710, 421470, -1330350
75517, -1998, 1997, -1997, -425740, 478310, -1487710
75537, -1998, 1997, -1997, 335650, 320460, -1447880
75557, -1998, 1997, -1997, 599340, 171290, -1279390
75577, -1998, 1997, -1997, 754880, -86030, -1223530
75597, -1998, 1997, -1997, 766220, -203630, -1033900
75617, -1998, 1997, -1997, 723240, -444780, -1179220
75637, -1998, 1997, -1997, 594160, -417060, -1062180
75657, -1998, 1997, -1997, 405230, -552020, -1204000
75677, -1998, 1997, -1997, 295890, -403900, -1068060
75697, -1998, 1997, -1997, 178640, -384230, -1161370
75717, -1998, 1997, -1997, 116550, -233660, -1137220
75737, -1998, 1997, -1997, 100450, -76300, -1188110
75757, -1998, 1997, -1997, 121170, 69440, -1272390
75777, -1998, 1997, -1997, 260120, 347410, -1252160
75797, -1998, 1997, -1997, 400610, 464100, -1314950
75817, -1998, 1997, -1997, 667520, 741370, -1172500
75837, -1998, 1997, -1997, 838880, 861770, -1030260
75857, -1998, 1997, -1997, 983850, 1067150, -724990
75877, -1998, 1997, -1997, 982520, 1220030, -404600
75897, -1998, 1997, -1997, 835310, 1418970, -33880
75917, -1998, 1997, -1997, 146930, 1785420, 558320
75937, -1998, 1997, -1997, -492450, 1783320, 637420
75957, -1998, 1997, -1997, -1147160, 1718290, 564620
75977, -1998, 1997, -1997, -1586340, 1480430, 48790
75997, -1998, 1997, -1997, -1773870, 1293600, -593180
76017, -1998, 1997, -1997, -1501710, 1355340, -1303190
76037, -1998, 1997, -1997, -937790, 1618400, -1804740
76057, -1998, 1997, -1997, -326060, 2002840, -1749090
76077, -1998, 1997, -1997, 81270, 2278920, -1023960
76097, -1998, 1997, -1997, -87850, 2293480, -144830
76117, -1998, 1997, -1997, -944720, 2293480, 417130
76137, -1998, 1997, -1997, -1835050, 2139270, 207270
76157, -1998, 1997, -1997, -2041200, 1614060, -697480
76177, -1998, 1997, -1997, -1716610, 1288420, -1521660
76197, -1998, 1997, -1997, -887320, 1412040, -1896300
76217, -1998, 1997, -1997, -140350, 1505840, -1726970
76237, -1998, 1997, -1997, 411460, 1582210, -1104180
76257, -1998, 1997, -1997, 649950, 1454180, -534240
76277, -1998, 1997, -1997, 697340, 1342040, -23380
76297, -1998, 1997, -1997, 539140, 1084650, 536830
76317, -1998, 1997, -1997, 452620, 1080170, 698110
76337, -1998, 1997, -1997, 303310, 1091510, 896840
76357, -1998, 1997, -1997, 118440, 1032360, 1047270
76377, -1998, 1997, -1997, -66640, 915250, 1161930
76397, -1998, 1997, -1997, -210490, 765730, 1250760
76417, -1998, 1997, -1997, -308140, 590450, 1287440
76437, -1998, 1997, -1997, -364420, 454020, 1256010
76457, -1998, 1997, -1997, -414470, 452200, 1273580
76477, -1998, 1997, -1997, -471800, 437220, 1205890
76497, -1998, 1997, -1997, -539630, 414330, 1141840
76517, -1998, 1997, -1997, -592480, 387520, 1062320
76537, -1998, 1997, -1997, -661080, 361270, 994560
76557, -1998, 1997, -1997, -727230, 332710, 905030
76577, -1998, 1997, -1997, -811720, 317030, 833630
76597, -1998, 1997, -1997, -898520, 268520, 681590
76617, -1998, 1997, -1997, -1066660, 274610, 689850
76637, -1998, 1997, -1997, -1167110, 209440, 530040
76657, -1998, 1997, -1997, -1344140, 147980, 439670
76677, -1998, 1997, -1997, -1496810, 93660, -4480
76697, -1998, 1997, -1997, -1455510, 122430, -382200
76717, -1998, 1997, -1997, -1447460, 233100, -725130
76737, -1998, 1997, -1997, -1274630, 449960, -1155350
76757, -1998, 1997, -1997, -984900, 778540, -1520470
76777, -1998, 1997, -1997, -485170, 1230110, -1714020
76797, -1998, 1997, -1997, -60550, 1648710, -1506680
76817, -1998, 1997, -1997, 219940, 2043160, -953750
76837, -1998, 1997, -1997, 82950, 2239160, -334530
76857, -1998, 1997, -1997, -456050, 2290960, 162610
76877, -1998, 1997, -1997, -1160950, 2239160, 314160
76897, -1998, 1997, -1997, -1723050, 1923880, -67340
76917, -1998, 1997, -1997, -1880970, 1522500, -813890
76937, -1998, 1997, -1997, -1501850, 1361080, -1548540
76957, -1998, 1997, -1997, -737590, 1461600, -1908060
76977, -1998, 1997, -1997, 27790, 1666560, -1636320
76997, -1998, 1997, -1997, 473060, 1735300, -1006530
77017, -1998, 1997, -1997, 550130, 1879640, -255500
77037, -1998, 1997, -1997, 357700, 1830570, 182070
77057, -1998, 1997, -1997, -486570, 1513680, 678160
77077, -1998, 1997, -1997, -889000, 1224580, 738220
77097, -1998, 1997, -1997, -1058330, 877520, 515760
77117, -1998, 1997, -1997, -1188460, 549570, 379470
77137, -1998, 1997, -1997, -1141350, 343280, 238910
77157, -1998, 1997, -1997, -1081500, 173950, -33250
77177, -1998, 1997, -1997, -1211420, 83720, -116340
77197, -1998, 1997, -1997, -1202810, 83160, -209720
77217, -1998, 1997, -1997, -1190770, -51450, -516040
77237, -1998, 1997, -1997, -1209180, -56000, -597380
77257, -1998, 1997, -1997, -1102990, -126980, -917980
77277, -1998, 1997, -1997, -994980, -42490, -1024520
77297, -1998, 1997, -1997, -835800, -25270, -1278760
77317, -1998, 1997, -1997, -601300, 216160, -1322650
77337, -1998, 1997, -1997, -306390, 371770, -1497510
77357, -1998, 1997, -1997, -72240, 602630, -1418830
77377, -1998, 1997, -1997, 213080, 725620, -1331540
77397, -1998, 1997, -1997, 445620, 925610, -1044470
77417, -1998, 1997, -1997, 556570, 988400, -816270
77437, -1998, 1997, -1997, 580580, 1188320, -250320
77457, -1998, 1997, -1997, 511350, 1321670, 9310
77477, -1998, 1997, -1997, 289940, 1484770, 340550
77497, -1998, 1997, -1997, 85120, 1569260, 480130
77517, -1998, 1997, -1997, -435400, 1562750, 770280
77537, -1998, 1997, -1997, -873600, 1433530, 722750
77557, -1998, 1997, -1997, -1360730, 1116640, 567980
77577, -1998, 1997, -1997, -1544060, 784490, 165480
77597, -1998, 1997, -1997, -1682170, 491470, -196980
77617, -1998, 1997, -1997, -1469230, 430850, -695450
77637, -1998, 1997, -1997, -1405180, 436520, -1085560
77657, -1998, 1997, -1997, -975170, 686350, -1452570
77677, -1998, 1997, -1997, -649110, 892710, -1627570
77697, -1998, 1997, -1997, -85120, 1301650, -1481270
77717, -1998, 1997, -1997, 265860, 1421770, -1227240
77737, -1998, 1997, -1096, 417480, 1646190, -633430
77757, -1998, 1997, -1997, 445620, 1745030, -233450
77777, -1998, 1997, -1863, -38710, 1660680, 221410
77797, -1998, 1997, -1997, -207270, 1990940, 575120
77817, -1998, 1997, -1997, -1365700, 1521660, 558110
77837, -1998, 1997, -1997, -1550920, 1084160, -163520
77857, -1998, 1997, -1997, -1757420, 830970, -528920
77877, -1998, 1997, -1997, -1385300, 741860, -1203300
77897, -1998, 1997, -1997, -1123570, 801290, -1519000
77917, -1998, 1997, -1997, -418040, 1108730, -1730470
77937, -1998, 1997, -1997, -1330, 1318800, -1490720
77957, -1998, 1997, -1997, 426160, 1494850, -1094030
77977, -1998, 1997, -1997, 507640, 1533490, -529970
77997, -1998, 1997, -1997, 498400, 1585990, -66080
78017, -1998, 1997, -1997, 307230, 1468180, 248150
78037, -1998, 1997, -1803, 46130, 1420300, 564690
78057, -1998, 1997, -1997, -198800, 1255590, 581210
78077, -1998, 1997, -1997, -612220, 1043980, 668080
78097, -1998, 1997, -1997, -746130, 1079890, 725550
78117, -1998, 1997, -1997, -1061270, 742280, 447300
78137, -1998, 1997, -1997, -1257130, 673260, 465780
78157, -1998, 1997, -1997, -1324400, 389550, 68040
78177, -1998, 1997, -1997, -1422050, 275800, -56630
78197, -1998, 1997, -1997, -1341760, 131950, -621880
78217, -1998, 1997, -1997, -1120420, 229530, -967260
78237, -1998, 1997, -1997, -966770, 372400, -1217510
78257, -1998, 1997, -1997, -669550, 588560, -1426810
78277, -1998, 1997, -1997, -331170, 832020, -1471400
78297, -1998, 1997, -1997, 24850, 1057000, -1321250
78317, -1998, 1997, -1997, 339920, 1200150, -1057700
78337, -1998, 1997, -1997, 444990, 1279740, -655970
78357, -1998, 1997, -1908, 524160, 1364860, -300580
78377, -1998, 1997, -1997, 401590, 1337630, 350
78397, -1998, 1997, -1997, 189840, 1362830, 306950
78417, -1998, 1997, -1997, 10290, 1483930, 579460
78437, -1998, 1997, -1997, -300440, 1373680, 632450
78457, -1998, 1997, -1997, -722540, 1273090, 822780
78477, -1998, 1997, -1997, -979930, 1022910, 611240
78497, -1998, 1997, -1997, -1267420, 726600, 490140
78517, -1998, 1997, -1997, -1338190, 431970, 242970
78537, -1998, 1997, -1997, -1390760, 177800, 81970
78557, -1998, 1997, -1997, -1306690, -4550, -113120
78577, -1998, 1997, -1997, -1173340, -168910, -344820
78597, -1998, 1997, -1997, -1170260, -191030, -426090
78617, -1998, 1997, -1997, -1065190, -150780, -554400
78637, -1998, 1997, -1997, -1008840, -117810, -682780
78657, -1998, 1997, -1997, -893410, 8820, -760200
78677, -1998, 1997, -1997, -765660, 56350, -984340
78697, -1998, 1997, -1997, -683970, 181720, -1061060
78717, -1998, 1997, -1997, -463400, 322980, -1217160
78737, -1998, 1997, -1997, -271180, 448910, -1309980
78757, -1998, 1997, -1997, 4480, 628320, -1300880
78777, -1998, 1997, -1997, 297780, 729820, -1255380
78797, -1998, 1997, -1997, 535920, 845460, -1033410
78817, -1998, 1997, -1997, 738570, 890890, -830760
78837, -1998, 1997, -1997, 845670, 953120, -551810
78857, -1998, 1997, -1997, 897260, 979370, -332010
78877, -1998, 1997, -1997, 879760, 1010450, -88830
78897, -1998, 1997, -1997, 833490, 1008490, 97230
78917, -1998, 1997, -1997, 736680, 1014230, 283850
78937, -1998, 1997, -1997, 612010, 1003170, 402920
78957, -1998, 1997, -1916, 274190, 993720, 606830
78977, -1998, 1997, -1885, 82110, 962920, 668570
78997, -1998, 1997, -1794, -111930, 936600, 718410
79017, -1998, 1997, -1997, -299530, 886340, 707420
79037, -1998, 1997, -1997, -536900, 828800, 705670
79057, -1998, 1997, -1997, -762370, 805770, 704340
79077, -1998, 1997, -1997, -968380, 692020, 531090
79097, -1998, 1997, -1997, -1200290, 606200, 395290
79117, -1998, 1997, -1997, -1353730, 504840, 115290
79137, -1998, 1997, -1997, -1464890, 447300, -228480
79157, -1998, 1997, -1997, -1465940, 472990, -641900
79177, -1998, 1997, -1997, -1331610, 584080, -1098580
79197, -1998, 1997, -1997, -1002400, 824810, -1486380
79217, -1998, 1997, -1997, -529270, 1140300, -1679440
79237, -1998, 1997, -1997, -28490, 1476720, -1498630
79257, -1998, 1997, -1997, 273070, 1720740, -1010520
79277, -1998, 1997, -1997, 281470, 1857870, -435470
79297, -1998, 1997, -1997, 52640, 1914500, 56420
79317, -1998, 1997, -1997, -352030, 1838480, 348040
79337, -1998, 1997, -1997, -1178590, 1382780, 331380
79357, -1998, 1997, -1997, -1328600, 1084580, -35630
79377, -1998, 1997, -1997, -1432270, 796740, -436730
79397, -1998, 1997, -1997, -1366120, 720580, -743540
79417, -1998, 1997, -1997, -1051680, 691740, -1231860
79437, -1998, 1997, -1997, -785120, 796460, -1459220
79457, -1998, 1997, -1997, -268100, 1046850, -1556800
79477, -1998, 1997, -1997, 138180, 1243550, -1390130
79497, -1998, 1997, -1997, 455910, 1456840, -967750
79517, -1998, 1997, -1997, 573510, 1546860, -509530
79537, -1998, 1997, -1997, 497280, 1619800, -35700
79557, -1998, 1997, -1997, 264110, 1573040, 300650
79577, -1998, 1997, -1997, -58870, 1505000, 562240
79597, -1998, 1997, -1997, -391580, 1327550, 621810
79617, -1998, 1997, -1753, -691600, 1085630, 615930
79637, -1998, 1997, -1719, -871150, 865480, 556290
79657, -1998, 1997, -1668, -977760, 579810, 378840
79677, -1998, 1997, -1886, -1007370, 383950, 291550
79697, -1998, 1997, -1997, -1018290, 188930, 194320
79717, -1998, 1997, -1997, -1070090, -44520, 53130
79737, -1998, 1997, -1997, -1087730, -75040, -29820
79757, -1998, 1997, -1997, -1134490, -100660, -181510
79777, -1998, 1997, -1997, -1207920, -63000, -301770
79797, -1998, 1997, -1997, -1183350, 13790, -566580
79817, -1998, 1997, -1997, -1174040, 156450, -798980
79837, -1998, 1997, -1997, -1037610, 326760, -1141910
79857, -1998, 1997, -1997, -801640, 616350, -1385580
79877, -1998, 1997, -1997, -429730, 934500, -1545880
79897, -1998, 1997, -1997, -46760, 1253070, -1421420
79917, -1998, 1997, -1997, 232190, 1525720, -1050210
79937, -1998, 1997, -1997, 321300, 1697360, -600530
79957, -1998, 1997, -1997, 149380, 1795290, -128660
79977, -1998, 1997, -1906, -158340, 1852410, 231210
79997, -1998, 1997, -1997, -580370, 1762040, 365050
80017, -1998, 1997, -1997, -1040200, 1553090, 316820
80037, -1998, 1997, -1997, -1328600, 1324960, 33250
80057, -1998, 1997, -1997, -1477980, 1105230, -396480
80077, -1998, 1997, -1997, -1426040, 995540, -878220
80097, -1998, 1997, -1997, -648900, 1214570, -1602370
80117, -1998, 1997, -1997, -102200, 1480500, -1520260
80137, -1998, 1997, -1997, 300790, 1712270, -1087030
80157, -1998, 1997, -1997, 415730, 1875090, -485590
80177, -1998, 1997, -1997, 251090, 1938300, 58520
80197, -1998, 1997, -1997, -150710, 1880690, 452900
80217, -1998, 1997, -1997, -638260, 1660330, 599760
80237, -1998, 1997, -1997, -1023680, 1339870, 530250
80257, -1998, 1997, -1997, -1223600, 961030, 278530
80277, -1998, 1997, -1874, -1269310, 627690, 35700
80297, -1998, 1997, -1729, -1210300, 373660, -164990
80317, -1690, 1997, -1521, -1074920, 194880, -349160
80337, -1866, 1997, -1724, -1028790, 33530, -443940
80357, -1998, 1997, -1686, -914970, -7980, -513590
80377, -1998, 1997, -1997, -753900, -6020, -674660
80397, -1998, 1997, -1929, -863520, -88970, -783930
80417, -1998, 1997, -1997, -676060, 90510, -883120
80437, -1998, 1997, -1997, -667030, 67060, -1130500
80457, -1998, 1997, -1997, -460810, 327950, -1206170
80477, -1998, 1997, -1997, 22680, 694330, -1373960
80497, -1998, 1997, -1997, 315770, 836920, -1304940
80517, -1998, 1997, -1997, 535710, 1026550, -985740
80537, -1998, 1997, -1997, 725270, 1143660, -726670
80557, -1998, 1997, -1997, 702660, 1212400, -359170
80577, -1998, 1997, -1997, 696290, 1302980, -75530
80597, -1998, 1997, -1997, 475720, 1292200, 203560
80617, -1998, 1997, -1997, 301350, 1361220, 422310
80637, -1998, 1997, -1997, -35840, 1287510, 538300
80657, -1998, 1997, -1997, -335580, 1292130, 665560
80677, -1998, 1997, -1997, -665280, 1158990, 596680
80697, -1998, 1997, -1997, -975730, 1024660, 474670
80717, -1998, 1997, -1997, -1250130, 889210, 260890
80737, -1998, 1997, -1997, -1410780, 756280, -92050
80757, -1998, 1997, -1997, -1492330, 658490, -512820
80777, -1998, 1997, -1997, -1367730, 684950, -1007160
80797, -1998, 1997, -1997, -1081360, 820120, -1475390
80817, -1998, 1997, -1997, -585900, 1126720, -1710100
80837, -1998, 1997, -1997, -40600, 1469370, -1590470
80857, -1998, 1997, -1997, 426440, 1939700, -487200
80877, -1998, 1997, -1997, 200480, 2026150, 95270
80897, -1998, 1997, -1997, -263900, 1924370, 429660
80917, -1998, 1997, -1997, -773780, 1718010, 550410
80937, -1998, 1997, -1997, -1182580, 1369340, 375480
80957, -1998, 1997, -1997, -1366400, 1033550, 64190
80977, -1998, 1997, -1997, -1413720, 742630, -279160
80997, -1998, 1997, -1963, -1272250, 614880, -629580
81017, -1998, 1997, -1997, -1111530, 549430, -992110
81037, -1998, 1997, -1997, -886270, 625590, -1246630
81057, -1998, 1997, -1997, -495670, 777280, -1460830
81077, -1998, 1997, -1997, -110180, 954240, -1479800
81097, -1998, 1997, -1997, 313390, 1164030, -1275470
81117, -1998, 1997, -1997, 601510, 1301300, -918750
81137, -1998, 1997, -1997, 713720, 1417150, -478660
81157, -1998, 1997, -1997, 661290, 1493940, -51660
81177, -1998, 1997, -1997, 495390, 1546440, 303240
81197, -1998, 1997, -1997, 168420, 1506540, 591080
81217, -1998, 1997, -1997, -152180, 1433040, 736680
81237, -1998, 1997, -1997, -779450, 1007930, 710570
81257, -1998, 1997, -1997, -974260, 739410, 550060
81277, -1998, 1997, -1997, -1093260, 544250, 437710
81297, -1998, 1997, -1997, -1158150, 353290, 263760
81317, -1998, 1997, -1997, -1171870, 240310, 71190
81337, -1998, 1997, -1997, -1271900, 146230, -90720
81357, -1998, 1997, -1997, -1248030, 144060, -325990
81377, -1998, 1997, -1997, -1285970, 134400, -592690
81397, -1998, 1997, -1997, -1186290, 234360, -911680
81417, -1998, 1997, -1997, -1048810, 353990, -1284010
81437, -1998, 1997, -1997, -722680, 639240, -1556870
81457, -1998, 1997, -1997, -296660, 960890, -1677340
81477, -1998, 1997, -1997, 165270, 1297520, -1478820
81497, -1998, 1997, -1997, 481950, 1517740, -1049860
81517, -1998, 1997, -1997, 583030, 1681680, -515480
81537, -1998, 1997, -1997, 441420, 1749300, -21070
81557, -1998, 1997, -1997, 131880, 1763300, 357770
81577, -1998, 1997, -1997, -320810, 1690360, 587090
81597, -1998, 1997, -1997, -801780, 1518230, 622230
81617, -1998, 1997, -1997, -1461950, 968870, 88690
81637, -1998, 1997, -1997, -1574790, 751170, -346850
81657, -1998, 1997, -1997, -1508990, 652050, -852320
81677, -1998, 1997, -1997, -1254120, 711270, -1335600
81697, -1998, 1997, -1997, -796740, 924000, -1702330
81717, -1998, 1997, -1997, -235970, 1251600, -1747130
81737, -1998, 1997, -1997, 278880, 1575210, -1395730
81757, -1998, 1997, -1997, 541800, 1794940, -808570
81777, -1998, 1997, -1997, 498260, 1913380, -193550
81797, -1998, 1997, -1997, 193760, 1931440, 312270
81817, -1998, 1997, -1997, -285110, 1802150, 597660
81837, -1998, 1997, -1997, -760970, 1552390, 650370
81857, -1998, 1997, -1997, -1116430, 1204910, 478170
81877, -1998, 1997, -1997, -1329580, 870940, 236040
81897, -1998, 1997, -1997, -1388380, 598640, -50680
81917, -1998, 1997, -1997, -1337560, 428610, -357980
81937, -1998, 1997, -1997, -1280090, 324940, -684530
81957, -1998, 1997, -1997, -1146530, 357700, -972160
81977, -1998, 1997, -1997, -925890, 433650, -1296610
81997, -1998, 1997, -1997, -186340, 869330, -1604050
82017, -1998, 1997, -1997, 219170, 1137080, -1399930
82037, -1998, 1997, -1997, 541940, 1326780, -1055810
82057, -1998, 1997, -1997, 663390, 1479800, -580020
82077, -1998, 1997, -1997, 631400, 1566110, -156520
82097, -1998, 1997, -1997, 416360, 1609860, 249900
82117, -1998, 1997, -1997, 95480, 1567020, 497490
82137, -1998, 1997, -1997, -294490, 1466500, 653870
82157, -1998, 1997, -1997, -648060, 1281490, 629650
82177, -1998, 1997, -1997, -953330, 1049860, 510650
82197, -1998, 1997, -1997, -1143030, 844410, 329560
82217, -1998, 1997, -1997, -1232840, 653450, 62650
82237, -1998, 1997, -1997, -1284780, 522270, -210560
82257, -1998, 1997, -1997, -1274560, 460250, -505050
82277, -1998, 1997, -1997, -1174600, 461230, -842380
82297, -1998, 1997, -1997, -1003450, 540750, -1145060
82317, -1998, 1997, -1997, -690130, 721350, -1404620
82337, -1998, 1997, -1997, -327600, 954590, -1510460
82357, -1998, 1997, -1997, 60550, 1230530, -1352400
82377, -1998, 1997, -1997, 441980, 1606640, -547890
82397, -1998, 1997, -1997, 368690, 1703590, -131040
82417, -1998, 1997, -1997, 79800, 1719830, 247380
82437, -1998, 1997, -1997, -280210, 1660820, 471100
82457, -1998, 1997, -1997, -678370, 1442140, 501200
82477, -1998, 1997, -1776, -966560, 1182370, 428260
82497, -1911, 1997, -1581, -1108380, 890960, 240450
82517, -1667, 1997, -1302, -1121960, 614040, 21630
82537, -1319, 1997, -1246, -1101940, 373520, -128310
82557, -1548, 1997, -1152, -1028580, 201040, -233940
82577, -1789, 1997, -1432, -865830, 95620, -355530
