T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
22641, -363, 665, -160, -121450, 375060, 14490
22661, -342, 601, -132, -119210, 393960, -32760
22681, -319, 558, -121, -128100, 403410, -85820
22701, -300, 533, -120, -142940, 412090, -118370
22721, -285, 545, -150, -156730, 425670, -118020
22741, -297, 609, -199, -166040, 450660, -77980
22761, -347, 706, -242, -168840, 497560, 2030
22781, -428, 813, -276, -175280, 561120, 103180
22801, -508, 917, -311, -201530, 615160, 179690
22821, -586, 1108, -374, -234220, 634340, 167650
22841, -665, 1447, -446, -222530, 616980, 33530
22861, -695, 1741, -427, -143570, 583800, -159600
22881, -613, 1531, -375, -95620, 559020, -250670
22901, -515, 1117, -338, -198450, 538650, -158620
22921, -452, 902, -294, -322350, 518420, -49840
22941, -415, 768, -261, -358680, 503510, -34370
22961, -393, 723, -238, -338730, 493850, -74060
22981, -383, 785, -205, -288750, 488250, -129080
23001, -376, 842, -213, -247940, 486010, -153650
23021, -378, 830, -268, -268030, 476910, -110950
23041, -409, 831, -289, -322280, 464590, -25760
23061, -443, 880, -293, -341180, 463680, 47600
23081, -467, 918, -292, -324240, 458920, 76230
23101, -487, 1068, -308, -292810, 437710, 54880
23121, -517, 1175, -295, -246540, 405510, -5180
23141, -503, 1271, -352, -210560, 366170, -65030
23161, -521, 1336, -341, -198240, 276290, -111370
23181, -530, 1309, -279, -184660, 251090, -66570
23201, -504, 1176, -285, -239260, 190960, -29400
23221, -456, 1084, -307, -279860, 115290, -27860
23241, -426, 1016, -307, -252840, 74760, -38430
23261, -418, 1003, -271, -184310, 72660, -38500
23281, -431, 976, -228, -123060, 76160, -19950
23301, -439, 953, -205, -101080, 52430, 7350
23321, -433, 974, -211, -101990, -5040, 14700
23341, -425, 970, -224, -110600, -71400, 18410
23361, -428, 947, -225, -118230, -123200, 44310
23381, -431, 937, -242, -115570, -165550, 73850
23401, -422, 941, -273, -99400, -200340, 96390
23421, -424, 933, -267, -57120, -217630, 111510
23441, -438, 964, -244, 8260, -216020, 122570
23461, -447, 1032, -248, 60970, -226240, 118230
23481, -466, 1094, -250, 83160, -250320, 123480
23501, -483, 1117, -260, 81340, -277270, 155120
23521, -497, 1077, -263, 67550, -308070, 197610
23541, -487, 1026, -282, 61390, -340410, 227710
23561, -481, 994, -282, 79240, -368690, 224840
23581, -464, 982, -279, 126490, -383040, 194530
23601, -453, 975, -268, 177450, -395780, 145390
23621, -437, 973, -252, 216230, -407540, 103110
23641, -414, 930, -256, 228270, -421890, 83860
23661, -401, 841, -240, 216510, -432880, 95760
23681, -381, 753, -215, 213360, -429730, 119560
23701, -377, 696, -178, 226590, -424830, 125650
23721, -376, 671, -170, 240870, -429800, 112630
23741, -375, 722, -195, 236320, -455700, 88830
23761, -388, 855, -251, 211260, -491400, 72520
23781, -450, 1097, -324, 176610, -509950, 88690
23801, -617, 1500, -439, 148050, -496230, 143220
23821, -780, 1903, -570, 134680, -461580, 205800
23841, -762, 1963, -563, 146650, -442820, 202160
23861, -605, 1488, -453, 174300, -462560, 100100
23881, -478, 1073, -309, 95550, -471310, 60340
23901, -410, 853, -235, 58590, -444080, 125230
23921, -381, 710, -205, 25060, -421190, 188860
23941, -358, 631, -201, 17010, -397810, 220150
23961, -328, 631, -210, 42280, -363370, 210560
23981, -321, 706, -209, 89740, -305270, 188090
24001, -354, 807, -199, 138390, -230300, 186480
24021, -408, 941, -189, 169960, -165970, 201180
24041, -468, 1108, -206, 162470, -138670, 216510
24061, -529, 1281, -269, 113540, -145740, 232750
24081, -562, 1391, -336, 58240, -159880, 245350
24101, -558, 1426, -374, 37310, -157780, 241290
24121, -547, 1348, -324, 55370, -129710, 221620
24141, -513, 1201, -274, 81550, -91980, 188720
24161, -446, 1062, -262, 82390, -78120, 133910
24181, -411, 994, -238, 81970, -62860, 85470
24201, -398, 955, -202, 91000, -23800, 70420
24221, -395, 926, -184, 83230, 19950, 89040
24241, -389, 896, -197, 47880, 51590, 122570
24261, -393, 883, -224, 5180, 75950, 151340
24281, -408, 926, -245, -14560, 108010, 157850
24301, -430, 1012, -267, -8470, 147700, 133700
24321, -460, 1105, -266, 5460, 188720, 93380
24341, -475, 1134, -267, 6860, 223790, 56770
24361, -452, 1082, -262, -20930, 238420, 26950
24381, -421, 974, -239, -59710, 240520, -420
24401, -388, 876, -206, -90790, 246050, -21140
24421, -358, 809, -192, -114800, 256060, -36680
24441, -341, 765, -191, -141120, 267890, -40530
24461, -333, 723, -205, -169610, 287070, -25270
24481, -335, 677, -207, -192780, 316540, 1190
24501, -344, 612, -181, -199010, 357070, 19180
24521, -344, 549, -152, -187110, 399000, 7140
24541, -332, 520, -130, -167650, 425460, -45500
24561, -318, 519, -112, -145600, 433580, -123690
24581, -304, 534, -96, -124740, 434420, -189280
24601, -300, 564, -91, -140070, 425880, -177940
24621, -298, 600, -127, -184310, 410200, -118930
24641, -308, 650, -201, -230090, 404880, -51590
24661, -341, 711, -292, -242690, 436380, 5530
24681, -417, 829, -363, -190890, 513030, 35000
24701, -546, 1107, -343, -75600, 610190, 31220
24721, -636, 1392, -286, 4410, 657020, 19530
24741, -638, 1501, -359, -68740, 605710, 27930
24761, -586, 1414, -477, -220710, 508970, 36050
24781, -572, 1219, -398, -249480, 481600, 22890
24801, -551, 1131, -282, -172060, 498540, -20160
24821, -509, 1147, -207, -129640, 468090, -79870
24841, -459, 1186, -262, -191170, 385490, -95830
24861, -446, 1232, -397, -318080, 305970, -33950
24881, -519, 1259, -473, -393610, 293440, 83440
24901, -610, 1329, -419, -360920, 344960, 182980
24921, -657, 1498, -406, -272580, 369250, 164990
24941, -662, 1666, -446, -208040, 310450, 27230
24961, -614, 1645, -392, -162190, 229040, -114940
24981, -550, 1379, -309, -150570, 174090, -148330
25001, -487, 1159, -274, -211890, 117390, -94640
25021, -430, 1014, -289, -282660, 47390, -56070
25041, -386, 930, -304, -303940, -3150, -44100
25061, -376, 869, -268, -257950, -6230, -29470
25081, -385, 825, -209, -174020, 25760, 350
25101, -402, 802, -175, -98420, 46690, 25340
25121, -410, 831, -175, -56000, 22470, 23170
25141, -407, 913, -194, -35630, -41440, -10500
25161, -399, 973, -219, -26180, -113190, -44310
25181, -392, 969, -245, -35280, -170170, -36470
25201, -397, 861, -233, -51800, -200270, 24290
25221, -397, 767, -200, -46410, -206990, 101780
25241, -392, 720, -186, -6020, -218190, 131600
25261, -378, 722, -198, 48930, -248850, 104790
25281, -363, 742, -210, 98840, -292950, 48790
25301, -350, 757, -201, 140140, -329980, 2520
25321, -358, 714, -167, 191310, -353640, 32620
25341, -362, 667, -149, 186410, -376810, 78260
25361, -364, 627, -151, 172270, -417200, 111230
25381, -360, 621, -179, 165690, -459410, 126210
25401, -363, 651, -212, 174650, -485660, 130480
25421, -390, 719, -227, 204190, -486640, 126770
25441, -441, 843, -226, 239190, -484120, 102620
25461, -502, 1034, -255, 242690, -511210, 62650
25481, -531, 1205, -347, 188930, -572250, 42070
25501, -523, 1249, -429, 112350, -616000, 84490
25521, -539, 1208, -408, 89810, -591430, 171850
25541, -578, 1220, -342, 135170, -531580, 214620
25561, -600, 1280, -334, 164920, -516880, 176750
25581, -567, 1327, -414, 118860, -561050, 124110
25601, -544, 1317, -447, 52710, -588980, 132720
25621, -556, 1297, -406, 40810, -547330, 197540
25641, -568, 1265, -356, 72450, -476490, 248360
25661, -541, 1194, -348, 90930, -437500, 246750
25681, -494, 1101, -327, 88550, -426860, 214830
25701, -467, 1041, -276, 99960, -406490, 182770
25721, -437, 1015, -257, 113540, -376880, 164220
25741, -421, 1006, -264, 102060, -351750, 173600
25761, -434, 1020, -277, 83440, -314160, 220710
25781, -467, 1090, -285, 83930, -256830, 275170
25801, -522, 1223, -280, 107660, -193480, 294140
25821, -551, 1350, -298, 131810, -148330, 261030
25841, -525, 1376, -336, 123200, -142520, 192710
25861, -478, 1255, -329, 85400, -152180, 135940
25881, -445, 1093, -264, 62160, -128170, 122430
25901, -404, 957, -217, 63140, -75670, 127820
25921, -364, 834, -187, 57470, -35420, 119280
25941, -333, 719, -152, 41650, -5250, 106400
25961, -311, 641, -129, 26740, 24570, 95060
25981, -289, 590, -115, 10850, 48440, 75950
26001, -274, 571, -110, -8120, 68810, 49980
26021, -263, 606, -133, -28560, 92050, 27230
26041, -292, 680, -161, -73430, 169330, 41860
26061, -334, 755, -174, -95760, 222950, 76580
26081, -373, 801, -193, -127750, 265300, 98000
26101, -401, 850, -234, -161910, 288680, 74830
26121, -429, 954, -270, -167300, 306460, -2310
26141, -452, 1083, -280, -139020, 329070, -98770
26161, -451, 1108, -246, -120610, 354970, -156730
26181, -430, 959, -227, -159950, 374570, -155540
26201, -385, 777, -219, -219660, 374710, -158900
26221, -354, 672, -190, -221340, 383530, -204610
26241, -338, 628, -160, -184870, 411390, -252840
26261, -330, 604, -143, -157640, 445620, -267330
26281, -332, 588, -144, -153930, 475160, -247170
26301, -331, 605, -177, -161980, 497420, -212590
26321, -346, 666, -246, -163590, 521920, -174930
26341, -401, 811, -318, -141680, 570990, -123760
26361, -510, 1031, -359, -95060, 653240, -47110
26381, -646, 1308, -373, -61530, 737170, 48160
26401, -761, 1641, -446, -93030, 761250, 110180
26421, -783, 1883, -574, -178010, 693770, 71960
26441, -725, 1824, -564, -220780, 600810, -47040
26461, -663, 1498, -404, -198590, 581140, -107380
26481, -559, 1200, -303, -207410, 589400, -76930
26501, -487, 1047, -297, -283500, 541310, -47110
26521, -449, 972, -301, -364980, 471590, -32200
26541, -447, 952, -296, -401380, 422870, -27440
26561, -454, 1000, -316, -394940, 398370, -34930
26581, -481, 1146, -382, -366590, 379610, -59850
26601, -560, 1336, -375, -317030, 374150, -82950
26621, -630, 1519, -361, -248920, 387870, -86100
26641, -631, 1514, -385, -215740, 367710, -91700
26661, -552, 1309, -345, -232820, 291690, -122080
26681, -486, 1129, -267, -223440, 208810, -190750
26701, -424, 1001, -227, -177800, 157360, -247590
26721, -372, 839, -205, -153020, 115780, -259210
26741, -338, 664, -164, -125650, 68250, -163170
26761, -353, 581, -90, -64680, 41300, -126910
26781, -296, 614, -93, -22960, -23730, -143850
26801, -227, 657, -171, -28210, -86450, -140000
26821, -266, 559, -148, -26250, -62790, -15750
26841, 525, 1353, -469, 19040, -15750, 95690
26861, 874, 1988, -1948, 407890, -525700, 92820
26881, -607, 175, -1394, 1175300, -1941380, -21280
26901, -373, 331, -1137, 1219540, -2092020, -4060
26921, -332, 507, -859, 1357790, -1624420, -12320
26941, -308, 719, -570, 1377530, -1293670, -57470
26961, -271, 721, -433, 1375150, -1104110, 76790
26981, -384, 940, -259, 1231580, -1040060, 317450
27001, -626, 970, -184, 1030470, -977480, 672700
27021, -1116, 1415, -86, 852740, -973420, 956760
27041, -1391, 1922, -634, 730730, -1089550, 986790
27061, -1198, 1608, -1269, 382340, -1407910, 850220
27081, -1210, 1997, -905, 530390, -1442140, 633570
27101, -718, 1699, -806, 995820, -1384600, 80780
27121, -739, 1011, -432, 625660, -1383830, 160930
27141, -758, 566, -215, 413280, -1180200, 612150
27161, -908, 736, -241, 417410, -1123500, 659890
27181, -949, 859, -570, 312480, -1298430, 328650
27201, -674, 720, -827, -17220, -1544270, 108430
27221, -445, 611, -713, -153300, -1545530, 167580
27241, -446, 1088, -543, 123970, -1236970, 292460
27261, -621, 1678, -394, 534450, -881230, 249970
27281, -800, 1840, -469, 640360, -686910, 204540
27301, -588, 1323, -563, 390180, -656110, 315910
27321, -453, 1131, -308, 210420, -645540, 413280
27341, -425, 988, -103, 359940, -501830, 330540
27361, -369, 813, -122, 383950, -388220, 272790
27381, -330, 577, -123, 227500, -357630, 297430
27401, -327, 463, -88, 105070, -314650, 313810
27421, -294, 563, -117, 90790, -245070, 228060
27441, -257, 659, -162, 104160, -202650, 33460
27461, -219, 778, -217, 116550, -31080, -228690
27481, -272, 882, -178, 131320, 152250, -154420
27501, -380, 937, -143, 90090, 334250, 34300
27521, -422, 890, -222, -56910, 414680, 183890
27541, -425, 846, -317, -185570, 445480, 206500
27561, -477, 861, -254, -192850, 502880, 102620
27581, -467, 801, -159, -164780, 553420, -76510
27601, -386, 721, -170, -211540, 541030, -269290
27621, -327, 658, -185, -268380, 537600, -393610
27641, -313, 599, -164, -296590, 596540, -399000
27661, -315, 542, -130, -337190, 673050, -313880
27681, -304, 471, -139, -428890, 708750, -203700
27701, -269, 388, -225, -549710, 697130, -134960
27721, -252, 340, -354, -620690, 702310, -136010
27741, -367, 431, -478, -568470, 804020, -173600
27761, -580, 715, -498, -402850, 1014300, -170870
27781, -749, 960, -452, -267960, 1229340, -79310
27801, -784, 1142, -587, -341250, 1320480, 59290
27821, -862, 1320, -866, -578060, 1273580, 95130
27841, -1068, 1731, -826, -651280, 1236970, -48090
27861, -997, 1542, -476, -408590, 1285620, -290010
27881, -748, 1035, -329, -319830, 1282750, -402430
27901, -578, 803, -253, -506730, 1130360, -448000
27921, -458, 684, -310, -620480, 962850, -552580
27941, -451, 698, -437, -633150, 875840, -642110
27961, -587, 831, -514, -545300, 922880, -642740
27981, -771, 1063, -417, -389270, 1079750, -515060
28001, -822, 1468, -469, -288680, 1199870, -338450
28021, -913, 1996, -928, -357840, 1141560, -251370
28041, -1195, 1997, -1085, -456960, 1024030, -255570
28061, -1143, 1987, -634, -308700, 1105580, -218330
28081, -845, 1374, -453, -172550, 1232280, -85330
28101, -632, 1032, -363, -300930, 1103690, -49140
28121, -541, 926, -332, -405720, 917700, -123550
28141, -517, 977, -307, -415170, 800100, -191590
28161, -543, 1091, -290, -398650, 730730, -205450
28181, -555, 1200, -345, -463330, 587160, -115780
28201, -545, 1238, -409, -508270, 488810, -87780
28221, -537, 1162, -423, -469000, 421330, -93240
28241, -503, 1028, -356, -349300, 394730, -118020
28261, -486, 971, -245, -195790, 375760, -151340
28281, -472, 956, -190, -97510, 321370, -158760
28301, -464, 945, -159, -73640, 223720, -143080
28321, -451, 926, -169, -94010, 97440, -119980
28341, -427, 878, -180, -116900, -31360, -98000
28361, -379, 778, -210, -123970, -140770, -70140
28381, -331, 677, -228, -99750, -211540, -26600
28401, -305, 603, -205, -22890, -228200, 28910
28421, -308, 539, -151, 91770, -210350, 79030
28441, -337, 486, -81, 200410, -206570, 102830
28461, -347, 474, -57, 269850, -259560, 82740
28481, -327, 503, -98, 287560, -369600, 43190
28501, -296, 529, -162, 272790, -484330, 39900
28521, -277, 572, -198, 267820, -544110, 103950
28541, -315, 621, -174, 301840, -532070, 213570
28561, -400, 693, -132, 365890, -482440, 313460
28581, -526, 831, -112, 420560, -468300, 332360
28601, -630, 1080, -269, 410970, -556290, 241360
28621, -668, 1406, -562, 317240, -738710, 90650
28641, -660, 1634, -672, 236460, -881020, -2240
28661, -691, 1542, -499, 266210, -871010, 28490
28681, -711, 1278, -393, 330330, -778330, 128100
28701, -698, 1129, -451, 294140, -789670, 158270
28721, -622, 1101, -536, 195230, -903980, 107590
28741, -531, 1147, -572, 124740, -979090, 87780
28761, -552, 1217, -468, 125090, -931280, 167230
28781, -660, 1274, -350, 202020, -780570, 323610
28801, -778, 1404, -370, 262920, -662690, 450940
28821, -775, 1593, -548, 235200, -670740, 480900
28841, -754, 1815, -637, 187320, -743610, 437990
28861, -802, 1962, -506, 248360, -743960, 402220
28881, -813, 1730, -397, 405090, -649950, 408450
28901, -704, 1426, -426, 412160, -637840, 325080
28921, -602, 1373, -464, 421890, -676480, 168840
28941, -519, 1444, -495, 462490, -650160, 56280
28961, -555, 1561, -429, 484120, -550480, 59780
28981, -696, 1648, -368, 451710, -449820, 111230
29001, -727, 1684, -435, 345310, -452900, 72100
29021, -617, 1608, -508, 231910, -520730, -63070
29041, -504, 1363, -435, 183190, -514080, -147490
29061, -458, 1134, -296, 185360, -419160, -134260
29081, -403, 935, -208, 164710, -343000, -108850
29101, -362, 802, -179, 101150, -314720, -102760
29121, -328, 732, -178, 40180, -299740, -117880
29141, -296, 723, -183, 8400, -271390, -146370
29161, -273, 741, -178, -2520, -215670, -155120
29181, -290, 745, -159, -11900, -136780, -118930
29201, -310, 723, -152, -29540, -60830, -59990
29221, -308, 707, -158, -52430, -8890, -17430
29241, -304, 670, -142, -68250, 29890, -3850
29261, -297, 621, -119, -77280, 70560, -8890
29281, -288, 588, -107, -88690, 105490, -29260
29301, -273, 551, -83, -106680, 129640, -58240
29321, -260, 515, -75, -133910, 148120, -81060
29341, -244, 476, -85, -172200, 164640, -88060
29361, -231, 449, -99, -207760, 183120, -87640
29381, -228, 452, -103, -224630, 212660, -83020
29401, -243, 487, -99, -224700, 254870, -66220
29421, -267, 527, -107, -229250, 299670, -27510
29441, -296, 589, -160, -261240, 330260, 32410
29461, -328, 672, -235, -316960, 343840, 94780
29481, -381, 831, -322, -368690, 359590, 140000
29501, -487, 1097, -462, -394100, 393750, 158130
29521, -756, 1743, -610, -378350, 444920, 134820
29541, -1059, 1997, -596, -276360, 504980, 32970
29561, -874, 1997, -681, -136850, 502530, -159880
29581, -667, 1850, -630, -220220, 352870, -325010
29601, -582, 1483, -550, -487340, 268450, -271670
29621, -615, 1592, -533, -383600, 328300, -316190
29641, -753, 1997, -594, -278040, 385910, -349580
29661, -982, 1997, -871, -267540, 411950, -323470
29681, -1263, 1997, -941, -233730, 423850, -328650
29701, -1017, 1997, -712, -117740, 385140, -488460
29721, -737, 1997, -639, -120050, 298900, -619710
29741, -717, 1935, -626, -135380, 348390, -523320
29761, -917, 1997, -666, -81620, 480060, -352730
29781, -1079, 1997, -720, -15190, 549430, -274330
29801, -917, 1997, -638, 37170, 507640, -339150
29821, -780, 1923, -530, 74340, 459620, -378910
29841, -709, 1669, -427, 93730, 461090, -316470
29861, -670, 1491, -376, 92400, 461300, -232050
29881, -630, 1366, -294, 82110, 440510, -173250
29901, -543, 1205, -269, 74270, 403410, -134750
29921, -469, 1036, -258, 46550, 347130, -102900
29941, -434, 909, -198, 50400, 311500, -67270
29961, -386, 775, -162, 85260, 291620, -32760
29981, -351, 666, -124, 107520, 254870, -11410
30001, -335, 573, -75, 128730, 211400, 4060
30021, -316, 496, -40, 144900, 151550, 6720
30041, -295, 437, -34, 143640, 64890, -7980
30061, -263, 389, -56, 131950, -35350, -28140
30081, -241, 340, -66, 126000, -124880, -38920
30101, -230, 308, -57, 140490, -184940, -34230
30121, -231, 267, -41, 170310, -221340, -22190
30141, -232, 216, -30, 198660, -255850, -15680
30161, -231, 187, -31, 219520, -301420, -24220
30181, -228, 169, -33, 235130, -357280, -46060
30201, -222, 153, -43, 246400, -417620, -72940
30221, -207, 137, -58, 249060, -477400, -95550
30241, -187, 118, -79, 243880, -530460, -106400
30261, -168, 94, -87, 237650, -566650, -102480
30281, -148, 72, -86, 240590, -579320, -85750
30301, -126, 61, -83, 257390, -570080, -64540
30321, -99, 58, -84, 320110, -511980, -20790
30341, -68, 70, -92, 365470, -463400, 12110
30361, -40, 103, -102, 430850, -389760, 63770
30381, -34, 182, -97, 520240, -283850, 137480
30401, -58, 323, -99, 621180, -151760, 230860
30421, -141, 613, -125, 713370, -910, 348390
30441, -325, 1072, -150, 777630, 167300, 495390
30461, -905, 1997, -138, 751940, 320250, 656950
30481, -1998, 1997, -1696, 475160, 248080, 685650
30501, -1258, 1997, -986, 119140, -404950, 82950
30521, -512, 865, -212, 67200, -331730, 150850
30541, -377, 524, -126, 161490, -156520, 244300
30561, -322, 701, -214, 367010, -163030, -46830
30581, -267, 1000, -347, 504070, -160650, -287210
30601, -576, 1997, -551, 602280, -36400, -254660
30621, -1998, 1997, -1681, 579950, 208670, 126000
30641, -1693, 1997, -1879, 173530, 288750, 620200
30661, -573, 1995, -630, 76230, -343210, -245700
30681, -481, 1290, -185, 477960, -182700, -504210
30701, -515, 1299, -208, 486220, 76720, -133910
30721, -774, 1997, -432, 343140, 89180, 28560
30741, -1384, 1997, -1568, 185710, 68530, 85120
30761, -1713, 1997, -929, 138250, 88690, 69020
30781, -729, 1891, -659, 247030, 136920, -63840
30801, -513, 1340, -398, 146300, -65520, -417830
30821, -433, 1118, -200, 257670, 24290, -481740
30841, -407, 1015, -115, 306110, 169890, -301350
30861, -422, 896, -133, 195930, 206010, -77980
30881, -393, 829, -249, 26880, 185990, 93310
30901, -390, 881, -366, -87150, 153720, 124180
30921, -468, 1072, -353, -42140, 182350, 28210
30941, -589, 1330, -196, 151760, 292320, -96530
30961, -505, 1283, -193, 281050, 363090, -163170
30981, -407, 1012, -270, 179480, 290360, -175000
31001, -378, 749, -169, 4270, 196070, -135450
31021, -328, 600, -95, -37660, 197540, -89250
31041, -286, 457, -19, -33670, 183470, -124740
31061, -241, 354, 7, -66710, 140980, -150640
31081, -195, 291, 13, -113750, 91210, -169540
31101, -155, 234, 10, -148330, 58940, -179270
31121, -121, 185, 10, -167370, 52220, -170660
31141, -96, 144, 20, -172270, 63350, -148120
31161, -89, 119, 33, -167930, 81200, -114240
31181, -89, 94, 52, -164430, 90370, -78190
31201, -91, 81, 69, -167720, 80080, -51800
31221, -89, 66, 76, -182140, 46550, -38640
31241, -84, 65, 70, -203630, -2940, -36610
31261, -73, 62, 54, -227850, -59010, -46690
31281, -59, 61, 34, -251160, -109200, -61600
31301, -39, 59, 7, -267750, -141470, -79730
31321, -19, 54, -10, -274190, -149030, -98070
31341, 0, 46, -28, -266490, -127890, -114730
31361, 11, 33, -56, -242900, -74550, -131740
31381, 5, 39, -85, -198730, 14280, -149100
31401, -43, 97, -144, -126630, 140210, -167440
31421, -155, 285, -229, -20440, 306740, -174510
31441, -363, 782, -326, 127960, 505400, -150220
31461, -1454, 1997, -645, 276850, 702660, -62370
31481, -1944, 1997, -1997, 202930, 757400, 84700
31501, -1318, 1997, -882, -238980, 306110, -107590
31521, -696, 1227, -240, -315490, 261660, -192920
31541, -551, 917, -184, -39480, 354760, -415520
31561, -409, 953, -79, 187040, 293440, -702800
31581, -242, 866, -39, 233030, 222530, -742140
31601, -359, 1074, -77, 112140, 192990, -482300
31621, -553, 1392, -463, -104090, 190890, -84630
31641, -1180, 1997, -1571, -363510, 179760, 281470
31661, -1998, 1997, -902, -267750, 251090, 326270
31681, -697, 1991, -683, 586950, 350000, -218680
31701, -385, 870, -459, 186760, -59500, -411180
31721, -429, 778, -183, -243740, -84840, -63350
31741, -437, 1046, -117, 96180, 129290, -79660
31761, -457, 1520, -263, 245140, 132020, -194040
31781, -631, 1997, -754, 63490, 146160, 66080
31801, -1184, 1997, -908, 75110, 344400, 403620
31821, -1259, 1997, -146, 369390, 462210, 322700
31841, -608, 1887, -569, 229810, 16310, -229460
31861, -315, 1381, -607, -13090, -256690, -394100
31881, -442, 1246, -354, 108990, 22610, -37100
31901, -516, 1075, -191, 237370, 301560, 291270
31921, -526, 910, -86, 218190, 353640, 387520
31941, -491, 869, -108, 157920, 237020, 286160
31961, -407, 868, -211, 106610, 46760, 98980
31981, -369, 904, -200, 114730, -84210, -32340
32001, -384, 926, -170, 147140, -120750, -43680
32021, -368, 797, -222, 120400, -143360, 15680
32041, -308, 696, -250, 95830, -173530, 49070
32061, -291, 633, -194, 160860, -154840, 52920
32081, -293, 615, -115, 266070, -101430, 63560
32101, -297, 591, -65, 319900, -77140, 86310
32121, -318, 407, 10, 295050, -101990, 129920
32141, -335, 305, 27, 242830, -171920, 157010
32161, -361, 315, 28, 199010, -305620, 108290
32181, -337, 258, -38, 150290, -478240, 25550
32201, -267, 201, -113, 73780, -640010, -21700
32221, -176, 146, -165, 32410, -727160, -30100
32241, -114, 85, -142, 50890, -710570, -9170
32261, -93, 73, -94, 134680, -598500, 11690
32281, -104, 84, -51, 238420, -451990, -8260
32301, -120, 127, -27, 313390, -326410, -64470
32321, -126, 158, -22, 352940, -240380, -126280
32341, -135, 191, -7, 378630, -181020, -164500
32361, -132, 225, -1, 404880, -138040, -168070
32381, -124, 292, 0, 428820, -110810, -137830
32401, -119, 387, -7, 446880, -93660, -72310
32421, -127, 524, -60, 455840, -71610, 37940
32441, -226, 808, -134, 452970, -21980, 199150
32461, -502, 1382, -216, 432460, 240520, 611590
32481, -1663, 1997, -1019, 343910, 343420, 731360
32501, -1998, 1997, -1576, 317590, 104230, 330610
32521, -1075, 1997, -1159, 201110, -342860, -296800
32541, -564, 1697, -518, 164710, -172270, -179270
32561, -459, 1158, -229, 270060, 73990, -9590
32581, -449, 1267, -239, 311640, 190540, 73990
32601, -627, 1814, -388, 294700, 261870, 151410
32621, -1203, 1997, -797, 201880, 336770, 256060
32641, -1676, 1997, -1511, 162540, 262850, 75670
32661, -957, 1997, -985, 303450, 93030, -359590
32681, -926, 1997, -522, 253260, 303590, -82740
32701, -900, 1726, -495, 62300, 476210, 282520
32721, -949, 1997, -625, 92960, 433650, 123480
32741, -959, 1997, -794, 230650, 345730, -184800
32761, -961, 1997, -689, 178570, 359590, -119070
32781, -860, 1877, -536, 62930, 470330, 151410
32801, -778, 1640, -357, 53340, 517930, 200340
32821, -656, 1529, -366, 61460, 469700, 98000
32841, -579, 1393, -434, -13160, 369250, 23240
32861, -577, 1317, -404, -59570, 349510, 43330
32881, -582, 1263, -290, -14070, 411950, 93030
32901, -547, 1133, -211, -2310, 449050, 141540
32921, -455, 915, -215, -101150, 392910, 175280
32941, -385, 740, -196, -217490, 295120, 169400
32961, -312, 585, -185, -253890, 229110, 119770
32981, -287, 531, -151, -219030, 209930, 47320
33001, -279, 458, -71, -147630, 232120, -8400
33021, -269, 405, -7, -99750, 257180, -27300
33041, -243, 369, 1, -102340, 240310, -32340
33061, -219, 311, 8, -144480, 178010, -36890
33081, -197, 250, 9, -192780, 111230, -21000
33101, -173, 195, 10, -224770, 52500, -2030
33121, -155, 148, 18, -237860, 4900, 6650
33141, -131, 103, 22, -232890, -28770, 2380
33161, -113, 91, 32, -218890, -52220, -17080
33181, -97, 70, 47, -177660, -66080, -74970
33201, -86, 56, 61, -164150, -72450, -98420
33221, -80, 47, 69, -156100, -86450, -117320
33241, -67, 36, 60, -153370, -108080, -132580
33261, -57, 26, 56, -146440, -128030, -144480
33281, -41, 15, 38, -134470, -142100, -155260
33301, -23, 1, 27, -115640, -145320, -164710
33321, -5, -10, 10, -85610, -131180, -175560
33341, 13, -16, -11, -44660, -96040, -188370
33361, 27, -16, -32, 12250, -35000, -197820
33381, 39, -17, -94, 87990, 54600, -203070
33401, 13, 26, -167, 193690, 184170, -198520
33421, -91, 160, -280, 344820, 371280, -190750
33441, -309, 495, -439, 546560, 614180, -174020
33461, -702, 1316, -562, 791420, 888860, -122920
33481, -1998, 1997, -141, 989170, 1115940, -3010
33501, -1998, 1997, -1997, 573650, 829080, 9310
33521, -484, 1374, -558, -576590, -116690, -325430
33541, -376, 234, -111, -249270, 374430, -138950
33561, -418, 359, -90, 29750, 467950, -308910
33581, -349, 557, -39, 252910, 455350, -526960
33601, -197, 711, -25, 404040, 438480, -563850
33621, -318, 1179, -81, 377300, 433300, -296310
33641, -1160, 1997, -151, 196490, 481390, 207900
33661, -1998, 1997, -1997, -174300, 472360, 726040
33681, -1249, 1997, -1043, -215180, 21770, 308000
33701, -553, 1354, -326, 729960, -249410, -647710
33721, -494, 340, 51, 235060, 26460, 297500
33741, -433, 477, -42, 178010, 75320, 495040
33761, -292, 810, -280, 242620, -170310, 2030
33781, -135, 879, -432, 236460, -378980, -387590
33801, -297, 1129, -308, 274470, -293440, -348180
