T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
28984, -298, 1279, -379, 380450, -217910, 184100
29004, -313, 1272, -390, 292390, 104720, -6580
29024, -407, 1244, -454, 163030, 443030, -77420
29044, -567, 1145, -524, 20440, 799260, -32130
29064, -727, 1068, -653, -149520, 1113630, 11620
29084, -844, 911, -663, -316120, 1374310, -7070
29104, -846, 681, -668, -491470, 1557500, -89250
29124, -828, 467, -695, -682080, 1648500, -225960
29144, -870, 396, -709, -805280, 1705200, -388640
29164, -920, 417, -632, -812700, 1766030, -529760
29184, -849, 441, -488, -775880, 1795990, -598500
29204, -711, 465, -393, -788200, 1726270, -609630
29224, -604, 502, -290, -829360, 1557080, -591010
29244, -548, 635, -234, -824740, 1330700, -546070
29264, -591, 919, -257, -735140, 1057490, -471590
29284, -707, 1084, -138, -545160, 749000, -378560
29304, -709, 1146, -92, -257600, 394940, -325920
29324, -644, 1265, -368, -4410, -76790, -365330
29344, -666, 1135, -438, 96950, -562940, -344960
29364, -843, 1159, -437, 169890, -854700, -141960
29384, -892, 1015, -590, 233520, -1055110, 71260
29404, -806, 743, -642, 212100, -1279460, 222810
29424, -715, 686, -610, 252070, -1409450, 367920
29444, -690, 657, -503, 411950, -1415820, 468930
29464, -720, 627, -441, 577430, -1362690, 541800
29484, -765, 580, -428, 670530, -1331050, 568960
29504, -806, 605, -460, 682290, -1358560, 514850
29524, -718, 608, -557, 611170, -1429820, 391440
29544, -495, 529, -510, 352520, -1438920, 205800
29564, -355, 686, -463, 352100, -1246560, 210210
29584, -276, 515, -161, 407610, -984130, 236880
29604, -302, 1155, -408, 446880, -698250, 299810
29624, -525, 1663, -339, 408660, -459410, 369670
29644, -526, 1311, -243, 359030, -145740, 503020
29664, -413, 1193, -442, 89110, -131740, 325570
29684, -417, 1622, -695, 60970, -32130, 58240
29704, -542, 1427, -125, 263200, 267260, -62020
29724, -387, 1137, -244, 156660, 444710, -14560
29744, -326, 968, -538, -202090, 442820, 34510
29764, -489, 897, -461, -277480, 632730, 110810
29784, -601, 896, -346, -188580, 907830, 161280
29804, -633, 862, -287, -235200, 1031380, 133490
29824, -548, 927, -416, -388850, 1015770, 31780
29844, -592, 922, -429, -487970, 981400, -105140
29864, -594, 954, -416, -529130, 1009190, -140980
29884, -562, 765, -389, -573510, 1003170, -176050
29904, -525, 667, -358, -587020, 951650, -266490
29924, -522, 710, -278, -473830, 912660, -397180
29944, -480, 734, -180, -319200, 896560, -442120
29964, -405, 678, -161, -266280, 842730, -368270
29984, -358, 656, -207, -324380, 731990, -239400
30004, -366, 718, -248, -386820, 613270, -111720
30024, -443, 911, -253, -394030, 521220, 6930
30044, -519, 1068, -264, -362810, 440650, 104720
30064, -520, 1062, -236, -333830, 326900, 151550
30084, -467, 1087, -232, -294350, 164920, 115150
30104, -487, 1231, -304, -244300, -11620, 50470
30124, -571, 1400, -381, -226170, -156590, 66080
30144, -582, 1144, -331, -230510, -251440, 181510
30164, -641, 1333, -348, -208740, -317170, 305060
30184, -530, 1014, -357, -131040, -406840, 314930
30204, -524, 1176, -381, -78470, -518840, 272090
30224, -458, 1068, -333, -11970, -571690, 286160
30244, -617, 1481, -362, 76790, -554190, 362670
30264, -680, 1321, -344, 169470, -511630, 533190
30284, -528, 847, -303, 182140, -557340, 465500
30304, -435, 699, -277, 266210, -612570, 281540
30324, -386, 794, -247, 354410, -643160, 127820
30344, -356, 717, -201, 346710, -647430, 107380
30364, -366, 683, -174, 283780, -629020, 180950
30384, -394, 745, -163, 226450, -605850, 247940
30404, -436, 383, 6, 158690, -594160, 279020
30424, -375, 440, -127, 66710, -645540, 211330
30444, -212, 496, -323, -45850, -744030, 67200
30464, -109, 718, -456, -23030, -649600, 80080
30484, -314, 1248, -361, 181020, -339500, 236320
30504, -676, 1697, -92, 367640, 27230, 458430
30524, -886, 1997, -556, 167930, 104230, 535920
30544, -466, 1406, -610, -284200, -111930, 318360
30564, -341, 1108, -316, -272930, -121590, -29050
30584, -338, 1281, -274, -72030, 81900, -163310
30604, -499, 1416, -352, -105210, 248570, -12040
30624, -602, 1358, -591, -307020, 365190, 277130
30644, -618, 1214, -513, -462560, 428470, 372400
30664, -616, 1313, -230, -330120, 508900, 134470
30684, -497, 1430, -199, -175840, 520940, -220850
30704, -356, 1085, -360, -319410, 431480, -370930
30724, -344, 789, -396, -552370, 403550, -288470
30744, -396, 653, -354, -594720, 490420, -197330
30764, -482, 704, -245, -455910, 620970, -199780
30784, -507, 837, -146, -279860, 698320, -266770
30804, -432, 810, -147, -195580, 667030, -336350
30824, -359, 690, -199, -227780, 553910, -367850
30844, -324, 565, -199, -258510, 452760, -362670
30864, -317, 491, -137, -196770, 419930, -322140
30884, -312, 463, -49, -81760, 416780, -251300
30904, -303, 471, 7, 9660, 373170, -176610
30924, -287, 455, -12, 36610, 262360, -102480
30944, -280, 546, -83, 4410, 99890, -22750
30964, -317, 730, -165, -34510, -65030, 62440
30984, -459, 1034, -239, -35280, -222250, 344330
31004, -617, 1312, -299, -9660, -243670, 473970
31024, -617, 1201, -306, 24710, -305620, 452200
31044, -464, 1054, -332, 80080, -415240, 267820
31064, -359, 1190, -403, 155260, -460670, 143850
31084, -439, 1514, -394, 221760, -360290, 248710
31104, -651, 1600, -301, 244160, -169960, 508970
31124, -728, 1587, -342, 187880, -69650, 643090
31144, -576, 1416, -413, 127610, -127330, 467250
31164, -437, 1478, -417, 168210, -176610, 181090
31184, -442, 1542, -363, 232050, -85610, 107940
31204, -527, 1367, -285, 204330, 78610, 263060
31224, -528, 1185, -288, 92680, 172550, 381990
31244, -458, 1025, -269, 14000, 189210, 318990
31264, -399, 962, -213, 24850, 191730, 141960
31284, -357, 871, -154, 42490, 200690, 2660
31304, -322, 750, -123, -5390, 205450, -23940
31324, -308, 584, -111, -87710, 203070, 17080
31344, -292, 518, -146, -141820, 194110, 45570
31364, -303, 648, -168, -138530, 181720, 19950
31384, -346, 691, -156, -81690, 190190, -21280
31404, -381, 693, -110, -26250, 204960, -38150
31424, -371, 752, -128, -1540, 174230, -79520
31444, -345, 831, -196, -2170, 97510, -151410
31464, -347, 860, -213, 350, 36470, -193550
31484, -373, 800, -170, 25830, 28000, -173110
31504, -394, 859, -160, 60690, 30450, -142310
31524, -386, 955, -204, 79450, -8960, -157360
31544, -382, 973, -250, 70770, -66570, -178360
31564, -398, 945, -230, 56140, -92120, -166110
31584, -417, 782, -137, 71680, -83860, -159880
31604, -410, 1151, -313, 88270, -83860, -187740
31624, -513, 1708, -493, 56840, -140700, -254380
31644, -611, 1879, -509, -3500, -150640, -237370
31664, -654, 1531, -336, 13930, -8400, -95690
31684, -548, 1372, -344, -17500, 59080, -181860
31704, -428, 1118, -274, -43890, 26110, -319270
31724, -348, 933, -259, -41860, 70560, -325570
31744, -336, 935, -117, -72590, 147070, -220850
31764, -326, 935, -318, -136430, 188020, -135870
31784, -459, 1102, -323, -156030, 282170, -41090
31804, -496, 957, -304, -110390, 401660, -7070
31824, -550, 1342, -297, -85470, 433440, -103250
31844, -534, 1381, -404, -96950, 411950, -253260
31864, -463, 1101, -244, -113960, 431970, -298410
31884, -360, 698, -180, -170660, 462070, -249130
31904, -320, 529, -125, -213990, 476350, -217490
31924, -283, 424, -125, -227640, 476630, -214200
31944, -272, 452, -130, -216510, 472850, -216930
31964, -293, 477, -135, -185290, 486920, -185990
31984, -316, 582, -149, -165690, 496370, -118650
32004, -350, 710, -201, -161420, 486500, -44450
32024, -414, 825, -256, -173390, 470750, 33530
32044, -484, 931, -263, -170800, 459200, 80920
32064, -503, 1049, -256, -119630, 425810, 29330
32084, -492, 1126, -230, -45430, 356650, -98770
32104, -383, 735, -115, -9310, 263690, -201670
32124, -351, 400, 30, -21490, 167720, -216790
32144, -282, 600, -73, -40530, 43680, -231070
32164, -155, 647, -323, -97790, -130200, -296940
32184, -278, 909, -307, -112420, -174510, -233730
32204, -445, 1292, -390, 25690, -27300, -21980
32224, -973, 1980, -229, 123130, 97580, 164500
32244, -763, 1778, -488, 139860, 84000, 188300
32264, -459, 1345, -527, -66010, -256200, -149590
32284, -311, 1096, -426, -124390, -462980, -440160
32304, -357, 1027, -238, -12320, -357420, -412860
32324, -491, 1190, -156, 110530, -155820, -195860
32344, -618, 1452, -321, 85820, -90230, -10710
32364, -639, 1627, -546, -57330, -158970, 75670
32384, -583, 1396, -387, -172550, -271740, 19180
32404, -487, 1181, -221, 47180, -267050, -243600
32424, -369, 1057, -266, -39690, -323120, -266350
32444, -313, 894, -311, -148470, -317240, -145740
32464, -330, 848, -295, -144340, -224140, 7420
32484, -387, 866, -239, -66430, -113190, 96250
32504, -460, 954, -151, -7560, -63140, 86030
32524, -408, 901, -185, -34300, -111650, -6510
32544, -335, 819, -221, -92330, -181230, -101290
32564, -269, 686, -223, -117740, -187950, -122990
32584, -251, 584, -158, -74410, -124600, -89950
32604, -255, 503, -106, -23870, -52920, -39340
32624, -262, 476, -74, 5250, -14560, -6790
32644, -245, 467, -102, 10990, -10360, 4060
32664, -230, 526, -157, 18690, -8400, 7070
32684, -257, 659, -208, 57750, 31850, 28000
32704, -332, 881, -231, 127050, 114310, 74690
32724, -466, 1189, -251, 187250, 202860, 135170
32744, -551, 1252, -222, 192780, 251510, 176470
32764, -486, 1157, -243, 133140, 218960, 136570
32784, -366, 835, -207, 66430, 135380, 18480
32804, -291, 835, -278, 62860, 97930, -73710
32824, -368, 1209, -333, 104580, 138880, -61530
32844, -497, 1251, -273, 153930, 257950, 87150
32864, -613, 1402, -293, 128030, 346780, 267680
32884, -602, 1253, -267, 45220, 326830, 317170
32904, -476, 1269, -298, -8750, 237650, 201110
32924, -434, 1503, -472, -9310, 138740, -10990
32944, -495, 1186, -170, 17080, 171430, -65590
32964, -634, 1706, -424, 58380, 333760, 78190
32984, -723, 1864, -609, -72940, 369600, 179130
33004, -728, 1992, -723, -235620, 398860, 221900
33024, -685, 1587, -289, -193620, 454930, 64540
33044, -468, 1050, -117, -13300, 562940, -112980
33064, -321, 880, -215, -142800, 526470, -176960
33084, -247, 766, -375, -411110, 419860, -187460
33104, -298, 648, -472, -573580, 421960, -138530
33124, -460, 668, -426, -441210, 780220, 15260
33144, -560, 675, -310, -325360, 935900, 11060
33164, -566, 648, -235, -299530, 957180, -90230
33184, -526, 671, -216, -312690, 886480, -265930
33204, -483, 695, -186, -295750, 814730, -422940
33224, -412, 695, -144, -283220, 762790, -475510
33244, -352, 618, -121, -325360, 711340, -420210
33264, -311, 502, -126, -412160, 655830, -312200
33284, -273, 420, -158, -487900, 599060, -227150
33304, -251, 376, -189, -508340, 562310, -184240
33324, -265, 393, -200, -472640, 563010, -152250
33344, -302, 454, -203, -407540, 585270, -106330
33364, -352, 565, -205, -346710, 600880, -45080
33384, -418, 728, -215, -310870, 587510, 11060
33404, -507, 1036, -285, -297500, 533120, 29050
33424, -619, 1452, -436, -277620, 439880, -22470
33444, -677, 1706, -414, -190050, 340480, -143220
33464, -555, 1349, -268, -62300, 252840, -261310
33484, -431, 1085, -220, -57260, 140700, -290430
33504, -380, 955, -241, -114380, 29820, -256900
33524, -386, 955, -300, -152390, -38640, -183820
33544, -472, 1199, -313, -123830, -64680, -116270
33564, -638, 1617, -373, -39480, -72730, -76790
33584, -778, 1996, -485, 4410, -127750, -63840
33604, -681, 1687, -505, -15470, -255500, -100100
33624, -553, 1358, -449, -49700, -387240, -144690
33644, -491, 1217, -372, -19670, -447440, -161490
33664, -491, 1156, -311, 36120, -450240, -136990
33684, -508, 1128, -319, 39480, -451920, -57820
33704, -522, 1109, -333, 1680, -476630, 30310
33724, -551, 1063, -303, -19950, -503930, 95480
33744, -516, 1014, -339, -14350, -531580, 125930
33764, -458, 953, -338, -3990, -579040, 106260
33784, -427, 841, -285, 28210, -599340, 91140
33804, -387, 700, -227, 79100, -577290, 116270
33824, -371, 556, -168, 119770, -553840, 148750
33844, -353, 444, -138, 166110, -565740, 157640
33864, -322, 401, -148, 177240, -599270, 123480
33884, -282, 381, -173, 189070, -616980, 94640
33904, -255, 360, -174, 217980, -597380, 84000
33924, -251, 363, -144, 265930, -546910, 75880
33944, -259, 412, -104, 303030, -498890, 58310
33964, -258, 463, -95, 299180, -474460, 45780
33984, -260, 521, -100, 250320, -466620, 61250
34004, -275, 583, -131, 180600, -453530, 114660
34024, -308, 725, -186, 117880, -419440, 188650
34044, -389, 957, -247, 77210, -360360, 254730
34064, -569, 1383, -325, 53270, -292950, 289660
34084, -780, 1996, -516, 20300, -267890, 242830
34104, -682, 1994, -544, -47390, -323120, 93870
34124, -519, 1434, -405, -117250, -341250, -4690
34144, -419, 1256, -409, -189490, -284690, 22750
34164, -450, 1351, -430, -219660, -194740, 74830
34184, -593, 1533, -430, -207340, -55160, 156380
34204, -686, 1882, -500, -215110, 52080, 193970
34224, -682, 1956, -548, -252560, 70280, 113190
34244, -583, 1738, -519, -313600, 62300, 5250
34264, -515, 1476, -421, -347620, 85120, -74200
34284, -453, 1230, -364, -369600, 140700, -101920
34304, -425, 1128, -361, -412370, 190890, -113400
34324, -430, 1134, -389, -428470, 241010, -147980
34344, -472, 1195, -423, -411950, 306320, -184870
34364, -547, 1226, -363, -362600, 390740, -209300
34384, -527, 1126, -269, -296310, 467040, -236740
34404, -451, 955, -237, -272930, 474950, -299880
34424, -385, 805, -220, -289730, 440020, -374150
34444, -343, 697, -197, -293020, 427840, -417970
34464, -314, 583, -155, -270130, 450100, -417200
34484, -306, 472, -110, -245140, 490910, -366170
34504, -292, 393, -76, -239190, 519960, -293580
34524, -269, 362, -63, -251650, 513800, -243880
34544, -243, 380, -68, -265300, 478450, -226660
34564, -227, 393, -93, -291690, 400890, -164290
34584, -241, 410, -101, -299880, 380450, -87920
34604, -272, 444, -105, -306460, 357840, -5880
34624, -295, 526, -131, -317590, 318710, 55930
34644, -337, 711, -212, -330120, 270900, 95620
34664, -440, 987, -301, -328160, 236180, 121940
34684, -656, 1566, -449, -285390, 206640, 101500
34704, -876, 1997, -547, -181720, 130830, -41090
34724, -629, 1648, -394, -117460, -19040, -246540
34744, -435, 1268, -353, -196210, -160230, -317660
34764, -421, 1199, -361, -252350, -190960, -239750
34784, -505, 1369, -446, -274540, -158130, -87080
34804, -713, 1826, -504, -246050, -121520, 24150
34824, -868, 1997, -540, -181650, -133700, 26600
34844, -681, 1865, -559, -182000, -264180, -96460
34864, -536, 1615, -547, -226730, -395570, -199990
34884, -519, 1411, -468, -231000, -387870, -136430
34904, -560, 1367, -379, -192570, -308840, 1400
34924, -624, 1427, -366, -161560, -269850, 89810
34944, -583, 1471, -500, -189700, -321650, 96390
34964, -548, 1462, -495, -216510, -389620, 63070
34984, -526, 1281, -386, -150850, -362950, 70210
35004, -477, 1062, -273, -73220, -306250, 98980
35024, -419, 864, -212, -46270, -299040, 102480
35044, -363, 638, -189, -64330, -330750, 98910
35064, -310, 506, -175, -80990, -368130, 90720
35084, -263, 429, -158, -52360, -385210, 61880
35104, -240, 386, -134, 7630, -373590, 25900
35124, -228, 377, -114, 73920, -342160, 4410
35144, -223, 364, -108, 127120, -309260, -1190
35164, -222, 399, -91, 170940, -280560, -1890
35184, -240, 431, -67, 205310, -258370, -2100
35204, -261, 471, -60, 217980, -246960, 9590
35224, -282, 531, -89, 198030, -253890, 28840
35244, -299, 638, -146, 153300, -273280, 42070
35264, -338, 804, -213, 107730, -286860, 42490
35284, -434, 1084, -268, 76650, -250880, 16940
35304, -552, 1428, -338, 68880, -241780, -34370
35324, -625, 1727, -426, 22260, -270200, -111510
35344, -582, 1626, -452, -62720, -299810, -157360
35364, -497, 1360, -415, -132440, -294770, -166880
35384, -479, 1367, -385, -137200, -248710, -180600
35404, -516, 1570, -438, -136990, -191170, -184030
35424, -620, 1875, -507, -157990, -133490, -154840
35444, -752, 1997, -591, -180250, -78750, -113540
35464, -751, 1997, -577, -208390, -58660, -126910
35484, -624, 1746, -463, -197960, -67060, -231210
35504, -503, 1437, -406, -186760, -66430, -324170
35524, -431, 1212, -354, -195930, -32130, -334740
35544, -404, 1059, -297, -182560, 36330, -293930
35564, -406, 991, -276, -157430, 104580, -250390
35584, -433, 1068, -289, -124390, 155400, -234570
35604, -475, 1262, -334, -83090, 187320, -244300
35624, -503, 1269, -333, -50540, 216300, -238350
35644, -477, 1041, -244, -30100, 245420, -208740
35664, -422, 889, -211, -16030, 241990, -213780
35684, -366, 819, -211, -9030, 203700, -264740
35704, -325, 798, -190, 15260, 180250, -301980
35724, -312, 746, -160, 43610, 195930, -267400
35744, -313, 683, -143, 38080, 222250, -164570
35764, -314, 621, -118, 11340, 235620, -58730
35784, -309, 583, -117, -11830, 230580, 4970
35804, -293, 559, -129, -32830, 205590, 20650
35824, -286, 558, -120, -41370, 181930, 6790
35844, -284, 590, -103, -28980, 175210, -9450
35864, -286, 656, -105, -21980, 171010, -6650
35884, -303, 739, -136, -45850, 158480, 29190
35904, -358, 866, -196, -98910, 144200, 104720
35924, -427, 994, -267, -164430, 135870, 206430
35944, -511, 1180, -349, -223580, 133000, 296730
35964, -625, 1540, -422, -245070, 126910, 318920
35984, -674, 1819, -410, -136220, 45010, 74620
36004, -537, 1533, -395, -182630, -39130, -13090
36024, -465, 1293, -381, -283430, -81760, 30240
36044, -463, 1231, -396, -317870, -63140, 116340
36064, -538, 1384, -443, -304150, -19250, 190120
36084, -705, 1854, -482, -254240, 14210, 206220
36104, -759, 1997, -533, -239260, -11410, 161770
36124, -623, 1651, -477, -276220, -95970, 74340
36144, -497, 1364, -435, -297360, -157080, 7420
36164, -451, 1226, -381, -278530, -150220, 7910
36184, -472, 1207, -344, -238840, -100380, 61880
36204, -522, 1283, -352, -216720, -65730, 116760
36224, -554, 1332, -369, -211750, -68460, 132720
36244, -527, 1224, -328, -195090, -93870, 97160
36264, -443, 1039, -281, -165620, -130410, 24850
36284, -374, 880, -234, -142030, -163730, -38290
36304, -328, 725, -188, -121940, -174580, -55440
36324, -302, 584, -144, -104930, -172340, -37730
36344, -285, 489, -112, -85540, -174720, -23100
36364, -268, 438, -100, -58940, -187250, -31290
36384, -253, 428, -104, -28980, -203980, -54250
36404, -241, 457, -121, 1680, -214620, -74340
36424, -235, 515, -149, 36190, -210000, -78190
36444, -259, 611, -153, 77280, -184310, -57680
36464, -313, 729, -137, 122500, -140630, -15750
36484, -386, 873, -148, 147280, -105630, 28490
36504, -460, 1088, -222, 126490, -111790, 44730
36524, -538, 1401, -386, 73220, -160860, 7070
36544, -568, 1564, -450, 38570, -213710, -77350
36564, -535, 1427, -348, 69230, -220080, -168630
36584, -481, 1251, -293, 114240, -189700, -225400
36604, -437, 1222, -327, 93730, -179900, -246750
36624, -456, 1362, -425, 46830, -176610, -249270
36644, -572, 1614, -443, 37870, -127750, -223160
36664, -691, 1863, -442, 88200, -33320, -188790
36684, -681, 1818, -430, 132580, 27860, -199920
36704, -538, 1551, -445, 35490, -42770, -364210
36724, -477, 1424, -419, 38080, -8120, -379330
36744, -522, 1530, -407, 79730, 87360, -319480
36764, -583, 1649, -424, 102200, 179410, -234990
36784, -633, 1535, -387, 88130, 224350, -186830
36804, -562, 1314, -341, 90580, 222530, -234920
36824, -481, 1169, -296, 116060, 199850, -334670
36844, -417, 1055, -242, 137760, 211190, -359100
36864, -378, 958, -209, 120050, 245070, -284900
36884, -360, 872, -201, 70420, 278040, -170170
36904, -358, 813, -208, 22890, 308840, -66640
36924, -365, 759, -206, -6230, 337400, -3360
36944, -367, 704, -173, -7420, 361550, 6230
36964, -360, 654, -117, 3290, 368060, -25550
36984, -331, 594, -61, -9170, 344260, -69160
37004, -291, 528, -42, -61390, 289450, -102410
37024, -253, 485, -45, -136850, 220990, -112420
37044, -232, 441, -54, -206010, 163240, -95550
37064, -223, 408, -63, -259420, 124740, -57260
37084, -220, 396, -84, -294490, 99470, -14070
37104, -231, 435, -119, -311290, 82530, 22190
37124, -261, 560, -161, -304430, 79380, 48020
37144, -337, 823, -234, -280420, 93170, 71890
37164, -592, 1500, -417, -254590, 117040, 101780
37184, -1067, 1997, -746, -227710, 127890, 108150
37204, -789, 1973, -463, -164570, 64820, -21280
37224, -475, 1313, -386, -171010, -111510, -272230
37244, -368, 1131, -326, -265930, -235970, -384720
37264, -383, 1120, -393, -278880, -194810, -306950
37284, -542, 1451, -439, -277480, -102270, -141750
37304, -852, 1997, -482, -214760, 3500, -9940
37324, -844, 1997, -528, -143080, 43120, 14490
37344, -564, 1519, -437, -175630, -89740, -136780
37364, -408, 1220, -405, -199850, -247240, -349230
37384, -376, 1050, -307, -195300, -262920, -381990
37404, -395, 998, -240, -143220, -164990, -265230
37424, -441, 989, -246, -102480, -53340, -22120
37444, -465, 1010, -253, -96740, -87850, -20440
37464, -439, 953, -266, -65870, -143570, -91280
37484, -397, 870, -241, -18340, -184380, -167160
37504, -347, 789, -210, 35630, -200830, -210070
37524, -293, 668, -177, 70210, -199080, -194460
37544, -275, 556, -132, 88830, -185010, -129570
37564, -275, 477, -107, 108430, -176470, -67270
37584, -265, 469, -115, 132930, -188370, -46270
37604, -245, 549, -165, 163310, -203280, -48720
37624, -264, 678, -207, 203840, -187250, -30730
37644, -327, 892, -227, 256550, -134050, 16800
37664, -449, 1204, -253, 298830, -77770, 67830
37684, -618, 1571, -310, 289800, -61670, 93170
37704, -640, 1636, -439, 210420, -121030, 48300
37724, -507, 1283, -391, 131180, -221340, -89040
37744, -412, 1083, -322, 146160, -249410, -218960
37764, -353, 1021, -288, 189910, -209720, -269150
37784, -361, 1099, -274, 210280, -136640, -229810
37804, -442, 1299, -313, 201880, -49980, -126000
37824, -580, 1581, -400, 168560, 25340, -21140
37844, -686, 1756, -445, 135310, 71680, 16240
37864, -604, 1546, -374, 136150, 70210, -72730
37884, -455, 1289, -329, 146650, 25550, -241010
37904, -370, 1129, -302, 126980, 9030, -321580
37924, -361, 1023, -273, 104860, 66360, -261100
37944, -390, 970, -259, 93870, 167020, -127190
37964, -439, 1007, -282, 88620, 259840, -12670
37984, -483, 1130, -289, 95830, 323680, 30590
38004, -499, 1220, -277, 120120, 361900, 11410
38024, -480, 1160, -232, 124950, 372960, -19530
38044, -431, 1004, -209, 85540, 361690, -21420
38064, -374, 870, -210, 15260, 335370, -1820
38084, -350, 780, -196, -47530, 313320, 19740
38104, -344, 716, -163, -78470, 319690, 50680
38124, -344, 669, -139, -95410, 337750, 86660
38144, -341, 656, -130, -161210, 311430, 107380
38164, -344, 684, -146, -205380, 270970, 94780
38184, -346, 749, -186, -242620, 229040, 76440
38204, -358, 838, -227, -257530, 202090, 58310
38224, -395, 918, -248, -250810, 195020, 47950
38244, -434, 992, -242, -235270, 189700, 31920
38264, -451, 1072, -252, -224420, 157780, -21000
38284, -446, 1138, -282, -218260, 103880, -102760
38304, -427, 1144, -301, -209300, 62440, -164150
38324, -414, 1088, -276, -188440, 51380, -181510
38344, -419, 1040, -253, -166460, 53550, -169820
38364, -425, 1045, -261, -151690, 41580, -167650
38384, -434, 1120, -289, -131810, 18830, -186200
38404, -443, 1197, -319, -101290, 2240, -204680
38424, -459, 1221, -306, -64960, 2100, -202790
38444, -472, 1154, -272, -30590, 6720, -188580
38464, -458, 1120, -279, -14770, -10780, -191590
38484, -437, 1183, -315, -420, -47390, -224980
38504, -454, 1259, -342, 26460, -62300, -235900
38524, -488, 1338, -336, 60200, -47180, -202090
38544, -528, 1369, -326, 85680, -32060, -157640
38564, -532, 1337, -339, 89810, -41790, -134750
38584, -489, 1266, -346, 93310, -79590, -162750
38604, -452, 1236, -335, 116410, -112630, -206010
38624, -441, 1203, -315, 143570, -120610, -212170
38644, -448, 1204, -281, 158970, -108920, -174090
38664, -463, 1162, -274, 163310, -99330, -125790
38684, -454, 1160, -298, 146790, -109620, -89810
38704, -447, 1169, -294, 145110, -127680, -90440
38724, -420, 1095, -291, 162330, -138950, -110530
38744, -428, 1047, -243, 177100, -140910, -118720
38764, -393, 1029, -254, 182630, -139160, -112980
38784, -387, 998, -265, 174510, -145950, -110390
38804, -398, 1010, -271, 160510, -139300, -84630
38824, -408, 1051, -259, 161560, -115360, -55930
38844, -419, 1104, -247, 174300, -91490, -49070
38864, -418, 1073, -255, 150990, -72310, -43540
38884, -400, 1009, -255, 130480, -64750, -41090
38904, -372, 938, -247, 131950, -47180, -48650
38924, -364, 882, -208, 147280, -17570, -52010
38944, -339, 851, -190, 152320, 5670, -51240
38964, -321, 834, -186, 141820, 24990, -34790
38984, -323, 815, -174, 124530, 56770, 11410
39004, -332, 819, -182, 102130, 92540, 68320
39024, -344, 880, -217, 81480, 126140, 112770
39044, -390, 985, -252, 74550, 172410, 150430
39064, -446, 1092, -253, 77770, 229250, 182490
39084, -489, 1215, -264, 69650, 266000, 190470
39104, -513, 1328, -309, 31710, 267190, 174300
39124, -519, 1412, -377, -23240, 252840, 155120
39144, -525, 1377, -357, -56700, 257390, 151900
39164, -512, 1236, -302, -70700, 283640, 166600
39184, -482, 1147, -272, -99680, 289170, 167860
39204, -453, 1149, -297, -144410, 264110, 144690
39224, -468, 1242, -357, -188650, 241430, 134540
39244, -526, 1339, -359, -210700, 248780, 157080
39264, -567, 1319, -336, -217560, 269570, 190050
